fandom,bullet_type,idx,region,keywords,match_class,strict_region,mention_type,snippet
김호중,spillover,51,서울,서울,지명 확인,서울,기타, 매체 RBB TODAY는 김호중이 서울구치소에서 한국 유일의 민영 교도소인 경기
이찬원,loyalty,20,인천,인천,불확실,인천,활동,년 콘서트 '찬가: 찬란한 하루'가 인천 등 전국 및 해외(도시별) 투어로 확대 
이찬원,loyalty,22,대구,대구,지명 확인,대구,연고,'로 불리며 KBS '전국노래자랑' 대구 남구 편에 초대가수로 출연해 고향 대구에
이찬원,loyalty,23,대구,대구,지명 확인,대구,연고,'대구의 아들' 이찬원은 '전국노래자랑' 대구 
이찬원,loyalty,30,서울,서울,불확실,서울,활동,이찬원 팬클럽 '서울찬스LCW.SC'는 데뷔 6주년을 기념해 
이찬원,loyalty,32,서울,서울,지명 확인,서울,활동,에서 열린 '찬스타임' 앵콜 콘서트 서울 공연은 티켓 오픈 1분 만에 2회차 공연
이찬원,loyalty,33,서울,서울,지명 확인,서울,활동,: 찬란한 하루'가 5월 9~10일 서울 송파구 KSPO DOME 앵콜 공연으로 
이찬원,spillover,5,서울,서울,불확실,서울,활동, 도시 투어에 이어 2026년 5월 서울 앙코르 콘서트를 여는 등 흥행력이 확장되
이찬원,spillover,22,경남,경남,불확실,경남,연고,"보 보도(2025년 3월), 출생지(경남) 피해에 대한 지역사회 지원 사례"
이찬원,spillover,27,충남,보령,지명 확인,충남,활동,2026 보령머드축제 K-POP SUPER LIVE 무
이찬원,spillover,54,서울,서울,지명 확인,서울,활동,"인스파이어 아레나에서 열린 제35회 서울가요대상에서 트로트 부문상, 본상, 인기상"
이찬원,spillover,54,인천,인천,불확실,인천,활동,이찬원이 2026년 6월 20일 인천 인스파이어 아레나에서 열린 제35회 서울
이찬원,spillover,55,전남,전남,지명 확인,전남,활동,30일 이태원 참사 국가애도기간 중 전남 화순 축제 무대에서 이찬원이 애도 차원에
장윤정,loyalty,1,경기,안산,불확실,경기,활동,2022~2023년 김해·안동·안산·경주 등 전국투어 콘서트가 모두 '판매종
장윤정,loyalty,1,경북,경주,불확실,경북,활동,2022~2023년 김해·안동·안산·경주 등 전국투어 콘서트가 모두 '판매종료'로
장윤정,loyalty,1,경남,김해,불확실,경남,활동,2022~2023년 김해·안동·안산·경주 등 전국투어 콘서트가 모
장윤정,loyalty,8,경기,성남,지명 확인,경기,활동,2025~2026년에도 안양·성남 등 전국 각지에서 콘서트 'THE MAS
장윤정,loyalty,12,인천,인천,불확실,인천,활동,'THE MASTER'를 안양·대전·인천·성남 등 다수 도시에서 연이어 개최해 트
장윤정,loyalty,12,대전,대전,불확실,대전,활동,서트 'THE MASTER'를 안양·대전·인천·성남 등 다수 도시에서 연이어 개최
장윤정,loyalty,12,경기,성남,불확실,경기,활동,E MASTER'를 안양·대전·인천·성남 등 다수 도시에서 연이어 개최해 트로트 
장윤정,loyalty,19,인천,인천,불확실,인천,활동,브 콘서트 〈THE MASTER〉가 인천·안양·대전·성남 등 전국 각지에서 순회 
장윤정,loyalty,19,대전,대전,불확실,대전,활동,〈THE MASTER〉가 인천·안양·대전·성남 등 전국 각지에서 순회 공연으로 티
장윤정,loyalty,19,경기,성남,불확실,경기,활동,E MASTER〉가 인천·안양·대전·성남 등 전국 각지에서 순회 공연으로 티켓 오
장윤정,loyalty,23,부산,부산,지명 확인,부산,활동,장윤정은 2024년 3월 2일 부산 KBS홀에서 낮·저녁 2회에 걸쳐 '20
장윤정,loyalty,24,인천,인천,지명 확인,인천,활동,장윤정의 인천 송도컨벤시아 콘서트를 관람한 한 팬은 후
장윤정,loyalty,26,경기,성남,불확실,경기,활동,르면 장윤정이 2026년 9월 5일 성남아트센터 오페라하우스에서 라이브 콘서트 <
장윤정,spillover,18,서울,서울,불확실,서울,활동,"누.나.쇼'(2025년 6월 7일, 서울 블루스퀘어)를 열어 고영태·김중연 등 후"
장윤정,spillover,56,서울,서울,불확실,서울,활동,에 따르면 장윤정은 2007년 3월 서울올림픽홀 공연을 시작으로 오사카·후쿠오카·
장윤정,spillover,58,경기,경기도,지명 확인,경기,활동, 2026년 8월 28일 오후 4시 경기도 장애인 생활체육대회 개회식 무대에 올라
장윤정,spillover,63,인천,인천,지명 확인,인천,활동,2024년 8월 31일 인천 페스티벌 공연 립싱크 의혹에 소속사가 M
정동원,loyalty,23,경남,경남,지명 확인,경남,활동,동' 정동원은 미스터트롯 활동 당시 경남 하동군 홍보대사로 위촉됐다.
정동원,loyalty,28,경남,경남,지명 확인,경남,연고,정동원이 2020년 경남 하동군 홍보대사로 위촉되어 고향 지역 홍
정동원,loyalty,29,경남,경남,지명 확인,경남,연고,정동원이 2023년 경남 하동군 고향사랑기부제 1호 최고액 기부자
정동원,loyalty,30,경남,경남,불확실,경남,활동,'트로트 신동' 정동원이 경남 하동 홍보대사로 위촉돼 지역 홍보를 이어
정동원,loyalty,31,경남,경남,지명 확인,경남,연고,정동원이 경남 하동군 고향사랑기부에 최고액으로 동참하며
정동원,loyalty,38,서울,서울,지명 확인,서울,기타,주총동원'은 2026년 7월 19일 서울숲 K-POP공원에서 서울국제정원박람회 기
정동원,loyalty,43,서울,서울,지명 확인,서울,활동,막 단독 콘서트 '동화' 전국투어는 서울·부산·대구·성남·대전 등 7개 도시에서 
정동원,loyalty,43,부산,부산,지명 확인,부산,활동,독 콘서트 '동화' 전국투어는 서울·부산·대구·성남·대전 등 7개 도시에서 열려 
정동원,loyalty,43,대구,대구,지명 확인,대구,활동,서트 '동화' 전국투어는 서울·부산·대구·성남·대전 등 7개 도시에서 열려 총 3
정동원,loyalty,43,대전,대전,지명 확인,대전,활동,"' 전국투어는 서울·부산·대구·성남·대전 등 7개 도시에서 열려 총 3만5,000"
정동원,loyalty,43,경기,성남,지명 확인,경기,활동,"'동화' 전국투어는 서울·부산·대구·성남·대전 등 7개 도시에서 열려 총 3만5,"
정동원,spillover,18,경남,경남,지명 확인,경남,연고,정동원의 고향인 경남 하동군은 2020년 5월 그를 기념해 3
정동원,spillover,28,부산,부산,지명 확인,부산,활동,정동원의 '동화' 콘서트 전국투어가 부산 벡스코 오디토리움에서 열려 지방 팬들과 
정동원,spillover,29,부산,부산,지명 확인,부산,활동,정동원 '동화' 콘서트 전국투어가 부산-대구-인천-수원 등 6개 지방 도시에서 
정동원,spillover,29,대구,대구,지명 확인,대구,활동,원 '동화' 콘서트 전국투어가 부산-대구-인천-수원 등 6개 지방 도시에서 예고되
정동원,spillover,29,인천,인천,지명 확인,인천,활동,동화' 콘서트 전국투어가 부산-대구-인천-수원 등 6개 지방 도시에서 예고되며 순
정동원,spillover,29,경기,수원,지명 확인,경기,활동, 콘서트 전국투어가 부산-대구-인천-수원 등 6개 지방 도시에서 예고되며 순회공연
정동원,spillover,30,대구,대구,지명 확인,대구,활동,"정동원이 대구 콘서트를 성료하며 ""광주에서 만나요""라고"
정동원,spillover,30,광주,광주,지명 확인,광주,활동,"정동원이 대구 콘서트를 성료하며 ""광주에서 만나요""라고 언급, 지방 순회공연을 "
김연자,loyalty,0,광주,광주,지명 확인,광주,연고, '모아나'는 2026년 1월 고향 광주 남구에서 열린 김연자 노래비 제막식을 기
김연자,loyalty,2,서울,서울,불확실,서울,활동,데뷔 50주년을 맞아 2024년 서울·광주·안산 등에서 기념 콘서트 '블링블링
김연자,loyalty,2,광주,광주,불확실,광주,활동,뷔 50주년을 맞아 2024년 서울·광주·안산 등에서 기념 콘서트 '블링블링 아모
김연자,loyalty,2,경기,안산,지명 확인,경기,활동,0주년을 맞아 2024년 서울·광주·안산 등에서 기념 콘서트 '블링블링 아모르파티
김연자,loyalty,4,서울,서울,불확실,서울,활동,1988년 서울올림픽 폐회식에서 약 10만 명 관중 앞에
김연자,loyalty,10,전남,목포,불확실,전남,활동,목포 공생원 등에서 50차례 자선공연을 열어 
김연자,loyalty,16,광주,광주,지명 확인,광주,활동,팬클럽 '모아나'가 광주 남구 사직동 '아모르파티' 노래비 제막식
김연자,loyalty,17,부산,부산,불확실,부산,활동,김연자는 2025년 6월 부산대학교에 두 번째로 1000만원을 기부했다
김연자,loyalty,18,전남,목포,불확실,전남,활동, 자선 콘서트를 열어 모은 기금으로 목포 공생원 보육원에 '사랑의 콘서트홀'을 건
김연자,loyalty,20,서울,서울,불확실,서울,기타,"첫 일본 데뷔를 했으며, 1988년 서울올림픽 폐회식에서 10만 관중 앞에 부른 "
김연자,spillover,0,광주,광주,지명 확인,광주,연고,고향 광주 남구에 '아모르파티' 가사를 새긴 노래비
김연자,spillover,1,부산,부산,지명 확인,부산,활동,부산·대구·광주·인천·수원·전주 등 전국 문화
김연자,spillover,1,대구,대구,지명 확인,대구,활동,부산·대구·광주·인천·수원·전주 등 전국 문화예술회
김연자,spillover,1,인천,인천,지명 확인,인천,활동,부산·대구·광주·인천·수원·전주 등 전국 문화예술회관·컨벤션센
김연자,spillover,1,광주,광주,지명 확인,광주,활동,부산·대구·광주·인천·수원·전주 등 전국 문화예술회관·컨
김연자,spillover,1,경기,수원,불확실,경기,활동,부산·대구·광주·인천·수원·전주 등 전국 문화예술회관·컨벤션센터를 
김연자,spillover,1,전북,전주,불확실,전북,활동,부산·대구·광주·인천·수원·전주 등 전국 문화예술회관·컨벤션센터를 순회하
김연자,spillover,19,광주,광주,지명 확인,광주,활동,광주 남구가 무등산 서석대 모양(가로 200c
김연자,spillover,20,서울,서울,지명 확인,서울,연고,"2021년 서울 은평구 홍보대사로 임명됐고, 고향인 광주"
김연자,spillover,20,광주,광주,지명 확인,광주,연고,"은평구 홍보대사로 임명됐고, 고향인 광주광역시와도 지속적으로 교류하며 지역 홍보에"
김연자,spillover,23,전남,목포|전남,불확실,전남,활동,전남 목포 공생원을 위해 한일 양국에서 자선 
김연자,spillover,26,부산,부산,불확실,부산,활동,부산대 총학생회가 트로트 가수 김연자를 초청 
김연자,spillover,27,부산,부산,지명 확인,부산,활동,2018년 부산대 축제에서 예산 부족으로 아이돌 대신 김
김연자,spillover,38,서울,서울,지명 확인,서울,활동,김연자는 2021년 9월 서울 은평구 홍보대사로 임명되어 지자체 홍보 
김연자,spillover,45,서울,서울,불확실,서울,활동,"서 김연자를 중심 인물로 소개하며, 서울올림픽 테마곡의 일본어 버전으로 일본 무대"
나훈아,loyalty,0,서울,서울,지명 확인,서울,활동,2019년 서울 공연 티켓 3만 석이 예매 개시 8분 만
나훈아,loyalty,1,부산,부산,지명 확인,부산,활동,2020년 12월 부산 공연 티켓도 판매 시작 8분 만에 매진되
나훈아,loyalty,2,서울,서울,지명 확인,서울,활동,"앞둔 '고마웠습니다-라스트 콘서트' 서울 공연은 6만 석이 5분 만에 매진됐고, "
나훈아,loyalty,11,부산,부산,지명 확인,부산,활동, '고마웠습니다'가 인천·대구·광주·부산 등 전 지역에서 매진 행진을 이어갔다.
나훈아,loyalty,11,대구,대구,지명 확인,대구,활동,년 전국투어 '고마웠습니다'가 인천·대구·광주·부산 등 전 지역에서 매진 행진을 
나훈아,loyalty,11,인천,인천,지명 확인,인천,활동,025년 전국투어 '고마웠습니다'가 인천·대구·광주·부산 등 전 지역에서 매진 행
나훈아,loyalty,11,광주,광주,지명 확인,광주,활동,국투어 '고마웠습니다'가 인천·대구·광주·부산 등 전 지역에서 매진 행진을 이어갔
나훈아,loyalty,12,서울,서울,불확실,서울,활동,2025년 1월 서울 KSPO돔 고별 콘서트(1.10~1.12
나훈아,loyalty,22,서울,서울,지명 확인,서울,활동,나훈아의 2019년 5월 서울 공연 티켓 3만 석이 예매 오픈 8분 만
나훈아,loyalty,23,서울,서울,지명 확인,서울,활동,"4년 '고마웠습니다-라스트 콘서트'(서울 KSPO DOME, 총 5회) 티켓이 예"
나훈아,loyalty,25,서울,서울,지명 확인,서울,활동,"024 고마웠습니다-라스트 콘서트'(서울 올림픽체조경기장, 5회 공연) 티켓은 예"
나훈아,loyalty,26,부산,부산,지명 확인,부산,연고, '라스트 콘서트' 투어에서 고향인 부산을 찾아 공연을 열었다.
나훈아,loyalty,27,서울,서울,지명 확인,서울,활동,"024 고마웠습니다-라스트 콘서트' 서울 공연(2025년 1월 10~12일, KS"
나훈아,loyalty,29,대구,대구,지명 확인,대구,활동, 2월 코로나19 확산 방지를 위해 대구에 3억원을 익명으로 기부했다.
나훈아,loyalty,30,서울,서울,지명 확인,서울,활동,나훈아의 2017년 서울·부산·대구 콘서트 티켓은 7~10분 만에
나훈아,loyalty,30,부산,부산,지명 확인,부산,활동,나훈아의 2017년 서울·부산·대구 콘서트 티켓은 7~10분 만에 매진
나훈아,loyalty,30,대구,대구,지명 확인,대구,활동,나훈아의 2017년 서울·부산·대구 콘서트 티켓은 7~10분 만에 매진됐다.
