fandom,category,bullet_type,text_years,n_text_years,url_date,url_year,relative_expr,event_year,year_source,text_url_gap
다이나믹듀오,힙합,spillover,,0,2025-01-09,2025,,2025,url,
다이나믹듀오,힙합,spillover,2024,1,2023-10-31,2023,,2024,text,1
다이나믹듀오,힙합,spillover,,0,2023-10-31,2023,,2023,url,
다이나믹듀오,힙합,spillover,,0,2023-10-31,2023,,2023,url,
다이나믹듀오,힙합,spillover,2006,1,,,,2006,text,
다이나믹듀오,힙합,spillover,2004|2012,2,,,,2012,text,
다이나믹듀오,힙합,spillover,2006|2012|2017|2024,4,,,,2024,text,
다이나믹듀오,힙합,spillover,,0,,,,,none,
다이나믹듀오,힙합,spillover,,0,,,,,none,
다이나믹듀오,힙합,spillover,,0,,,,,none,
다이나믹듀오,힙합,spillover,,0,,,,,none,
다이나믹듀오,힙합,spillover,2026,1,,,,2026,text,
다이나믹듀오,힙합,spillover,,0,,,,,none,
다이나믹듀오,힙합,spillover,2026,1,,,,2026,text,
다이나믹듀오,힙합,spillover,2013,1,,,,2013,text,
다이나믹듀오,힙합,spillover,2017,1,,,,2017,text,
다이나믹듀오,힙합,spillover,2025,1,,,,2025,text,
다이나믹듀오,힙합,spillover,,0,,,,,none,
다이나믹듀오,힙합,spillover,,0,,,,,none,
다이나믹듀오,힙합,spillover,,0,,,,,none,
다이나믹듀오,힙합,spillover,2022,1,,,,2022,text,
다이나믹듀오,힙합,spillover,2012,1,,,,2012,text,
다이나믹듀오,힙합,spillover,,0,,,,,none,
다이나믹듀오,힙합,spillover,,0,,,,,none,
다이나믹듀오,힙합,spillover,2022,1,2022-04-27,2022,,2022,text,0
다이나믹듀오,힙합,spillover,,0,,,,,none,
다이나믹듀오,힙합,spillover,,0,,,,,none,
다이나믹듀오,힙합,spillover,2017,1,,,,2017,text,
다이나믹듀오,힙합,spillover,2020,1,,,,2020,text,
다이나믹듀오,힙합,spillover,2012,1,,,,2012,text,
다이나믹듀오,힙합,spillover,2017,1,,,,2017,text,
다이나믹듀오,힙합,spillover,2026,1,,,-1,2026,text,
다이나믹듀오,힙합,spillover,2014|2025,2,,,,2025,text,
다이나믹듀오,힙합,spillover,2025,1,2025-05-10,2025,,2025,text,0
다이나믹듀오,힙합,spillover,2025,1,,,,2025,text,
다이나믹듀오,힙합,spillover,2025,1,,,,2025,text,
다이나믹듀오,힙합,spillover,2019|2023,2,,,,2023,text,
다이나믹듀오,힙합,spillover,2018,1,,,,2018,text,
다이나믹듀오,힙합,spillover,,0,,,,,none,
다이나믹듀오,힙합,spillover,2015|2018,2,,,,2018,text,
다이나믹듀오,힙합,spillover,,0,,,,,none,
에픽하이,힙합,loyalty,2026,1,,,,2026,text,
에픽하이,힙합,loyalty,2026,1,,,,2026,text,
에픽하이,힙합,loyalty,2005|2023,2,,,,2023,text,
에픽하이,힙합,loyalty,,0,,,,,none,
에픽하이,힙합,loyalty,,0,2023-10-17,2023,,2023,url,
에픽하이,힙합,loyalty,,0,,,,,none,
에픽하이,힙합,loyalty,2026,1,,,,2026,text,
에픽하이,힙합,loyalty,2025,1,,,,2025,text,
에픽하이,힙합,loyalty,2026,1,,,,2026,text,
에픽하이,힙합,loyalty,,0,,,,,none,
에픽하이,힙합,loyalty,,0,,,,,none,
에픽하이,힙합,loyalty,,0,,,,,none,
에픽하이,힙합,loyalty,,0,,,,,none,
에픽하이,힙합,loyalty,2025,1,,,,2025,text,
에픽하이,힙합,loyalty,2025,1,,,,2025,text,
에픽하이,힙합,loyalty,2022,1,,,,2022,text,
에픽하이,힙합,loyalty,2026,1,,,,2026,text,
에픽하이,힙합,loyalty,,0,,,,,none,
에픽하이,힙합,loyalty,,0,,,,,none,
에픽하이,힙합,loyalty,2023,1,2023-04-24,2023,,2023,text,0
에픽하이,힙합,loyalty,,0,2023-04-24,2023,,2023,url,
에픽하이,힙합,loyalty,,0,,,,,none,
에픽하이,힙합,loyalty,,0,,,,,none,
에픽하이,힙합,loyalty,2025,1,,,,2025,text,
에픽하이,힙합,loyalty,,0,,,,,none,
에픽하이,힙합,loyalty,,0,,,,,none,
에픽하이,힙합,loyalty,,0,,,,,none,
에픽하이,힙합,loyalty,,0,,,,,none,
에픽하이,힙합,loyalty,,0,,,,,none,
에픽하이,힙합,loyalty,,0,,,,,none,
에픽하이,힙합,loyalty,2019,1,,,,2019,text,
에픽하이,힙합,loyalty,,0,,,,,none,
에픽하이,힙합,loyalty,,0,,,,,none,
에픽하이,힙합,loyalty,,0,,,,,none,
에픽하이,힙합,loyalty,2019,1,,,,2019,text,
에픽하이,힙합,loyalty,2022,1,2022-12-29,2022,,2022,text,0
에픽하이,힙합,loyalty,,0,,,,,none,
에픽하이,힙합,loyalty,2026,1,,,,2026,text,
에픽하이,힙합,loyalty,2026,1,2026-08-30,2026,,2026,text,0
에픽하이,힙합,loyalty,2025,1,,,,2025,text,
에픽하이,힙합,loyalty,2025,1,2025-12-29,2025,,2025,text,0
에픽하이,힙합,loyalty,,0,,,,,none,
에픽하이,힙합,loyalty,2007,1,,,,2007,text,
에픽하이,힙합,loyalty,,0,,,,,none,
에픽하이,힙합,loyalty,2019,1,,,,2019,text,
에픽하이,힙합,loyalty,,0,2014-11-10,2014,,2014,url,
에픽하이,힙합,spillover,,0,,,,,none,
에픽하이,힙합,spillover,2016,1,,,,2016,text,
에픽하이,힙합,spillover,,0,,,,,none,
에픽하이,힙합,spillover,2026,1,,,,2026,text,
에픽하이,힙합,spillover,2010|2016|2022,3,,,,2022,text,
에픽하이,힙합,spillover,2007|2008,2,,,,2008,text,
에픽하이,힙합,spillover,2024,1,,,,2024,text,
에픽하이,힙합,spillover,,0,,,,,none,
에픽하이,힙합,spillover,,0,,,,,none,
에픽하이,힙합,spillover,,0,,,,,none,
에픽하이,힙합,spillover,,0,,,,,none,
에픽하이,힙합,spillover,,0,,,,,none,
에픽하이,힙합,spillover,,0,2023-04-25,2023,,2023,url,
에픽하이,힙합,spillover,,0,2022-01-13,2022,,2022,url,
에픽하이,힙합,spillover,,0,,,,,none,
에픽하이,힙합,spillover,2025,1,,,,2025,text,
에픽하이,힙합,spillover,2025,1,,,,2025,text,
에픽하이,힙합,spillover,,0,,,,,none,
에픽하이,힙합,spillover,,0,,,,,none,
에픽하이,힙합,spillover,,0,,,,,none,
에픽하이,힙합,spillover,2026,1,,,,2026,text,
에픽하이,힙합,spillover,,0,,,,,none,
에픽하이,힙합,spillover,,0,,,,,none,
에픽하이,힙합,spillover,,0,,,,,none,
에픽하이,힙합,spillover,2024,1,,,,2024,text,
에픽하이,힙합,spillover,2006,1,,,,2006,text,
에픽하이,힙합,spillover,2019,1,2019-03-11,2019,,2019,text,0
에픽하이,힙합,spillover,2026,1,,,,2026,text,
에픽하이,힙합,spillover,2009,1,,,,2009,text,
에픽하이,힙합,spillover,2009,1,,,,2009,text,
에픽하이,힙합,spillover,2025,1,,,,2025,text,
에픽하이,힙합,spillover,2022,1,,,,2022,text,
에픽하이,힙합,spillover,2007,1,,,0,2007,text,
에픽하이,힙합,spillover,2019,1,,,,2019,text,
에픽하이,힙합,spillover,2022,1,2022-02,2022,,2022,text,0
에픽하이,힙합,spillover,,0,,,,,none,
에픽하이,힙합,spillover,2025,1,,,,2025,text,
에픽하이,힙합,spillover,2025,1,,,,2025,text,
에픽하이,힙합,spillover,2025,1,,,,2025,text,
에픽하이,힙합,spillover,2021,1,,,,2021,text,
에픽하이,힙합,spillover,2014|2020,2,,,,2020,text,
악동뮤지션,혼성,loyalty,2024,1,,,,2024,text,
악동뮤지션,혼성,loyalty,2026,1,,,,2026,text,
악동뮤지션,혼성,loyalty,2026,1,,,,2026,text,
악동뮤지션,혼성,loyalty,2024,1,,,,2024,text,
악동뮤지션,혼성,loyalty,2017,1,,,,2017,text,
악동뮤지션,혼성,loyalty,2026,1,2026-04,2026,,2026,text,0
악동뮤지션,혼성,loyalty,2017,1,,,,2017,text,
악동뮤지션,혼성,loyalty,2019,1,,,,2019,text,
악동뮤지션,혼성,loyalty,,0,,,,,none,
악동뮤지션,혼성,loyalty,2017|2019,2,,,,2019,text,
악동뮤지션,혼성,loyalty,2016,1,,,,2016,text,
악동뮤지션,혼성,loyalty,2024,1,2026-04-14,2026,,2024,text,-2
악동뮤지션,혼성,loyalty,,0,,,,,none,
악동뮤지션,혼성,loyalty,2023|2024,2,,,,2024,text,
악동뮤지션,혼성,loyalty,2026,1,,,,2026,text,
악동뮤지션,혼성,loyalty,2024,1,,,,2024,text,
악동뮤지션,혼성,loyalty,2023|2024,2,,,,2024,text,
악동뮤지션,혼성,loyalty,,0,,,,,none,
악동뮤지션,혼성,loyalty,2022,1,2022-12-29,2022,,2022,text,0
악동뮤지션,혼성,loyalty,2026,1,2026-08,2026,,2026,text,0
악동뮤지션,혼성,loyalty,,0,,,,,none,
악동뮤지션,혼성,loyalty,,0,,,,,none,
악동뮤지션,혼성,loyalty,,0,,,,,none,
악동뮤지션,혼성,spillover,2025,1,,,,2025,text,
악동뮤지션,혼성,spillover,2017|2023|2024,3,,,,2024,text,
악동뮤지션,혼성,spillover,,0,,,,,none,
악동뮤지션,혼성,spillover,2019,1,2026-04,2026,,2019,text,-7
악동뮤지션,혼성,spillover,2026,1,2026-04,2026,,2026,text,0
악동뮤지션,혼성,spillover,2026,1,2026-04,2026,,2026,text,0
악동뮤지션,혼성,spillover,,0,2026-04,2026,,2026,url,
악동뮤지션,혼성,spillover,2019,1,,,,2019,text,
악동뮤지션,혼성,spillover,,0,,,,,none,
악동뮤지션,혼성,spillover,2026,1,2026-04,2026,,2026,text,0
악동뮤지션,혼성,spillover,,0,,,,,none,
악동뮤지션,혼성,spillover,2013,1,,,,2013,text,
악동뮤지션,혼성,spillover,2023,1,,,,2023,text,
악동뮤지션,혼성,spillover,2026,1,,,,2026,text,
악동뮤지션,혼성,spillover,2025,1,,,,2025,text,
악동뮤지션,혼성,spillover,,0,,,,,none,
악동뮤지션,혼성,spillover,,0,,,,,none,
악동뮤지션,혼성,spillover,2025,1,,,,2025,text,
악동뮤지션,혼성,spillover,,0,,,,,none,
악동뮤지션,혼성,spillover,,0,,,,,none,
악동뮤지션,혼성,spillover,,0,,,,,none,
악동뮤지션,혼성,spillover,2026,1,2026-02-24,2026,,2026,text,0
악동뮤지션,혼성,spillover,2025,1,,,,2025,text,
악동뮤지션,혼성,spillover,,0,,,,,none,
악동뮤지션,혼성,spillover,,0,2023-08-24,2023,,2023,url,
악동뮤지션,혼성,spillover,,0,,,,,none,
악동뮤지션,혼성,spillover,,0,2026-03-27,2026,,2026,url,
악동뮤지션,혼성,spillover,,0,,,,,none,
악동뮤지션,혼성,spillover,,0,,,,,none,
악동뮤지션,혼성,spillover,2026,1,,,,2026,text,
악동뮤지션,혼성,spillover,,0,,,,,none,
악동뮤지션,혼성,spillover,,0,,,,,none,
악동뮤지션,혼성,spillover,,0,2026-04-02,2026,,2026,url,
악동뮤지션,혼성,spillover,2021,1,,,,2021,text,
악동뮤지션,혼성,spillover,2013,1,,,,2013,text,
악동뮤지션,혼성,spillover,2016,1,,,,2016,text,
악동뮤지션,혼성,spillover,2014,1,,,,2014,text,
악동뮤지션,혼성,spillover,2016,1,,,,2016,text,
악동뮤지션,혼성,spillover,2018|2019|2020|2023,4,,,,2023,text,
악동뮤지션,혼성,spillover,,0,,,,,none,
악동뮤지션,혼성,spillover,2022|2026,2,,,,2026,text,
악동뮤지션,혼성,spillover,,0,2026-04-11,2026,,2026,url,
악동뮤지션,혼성,spillover,2014,1,,,,2014,text,
악동뮤지션,혼성,spillover,2019,1,2019-09-25,2019,,2019,text,0
악동뮤지션,혼성,spillover,2025,1,2025-09-03,2025,,2025,text,0
악동뮤지션,혼성,spillover,2025,1,,,,2025,text,
악동뮤지션,혼성,spillover,2013,1,,,,2013,text,
악동뮤지션,혼성,spillover,,0,,,,,none,
악동뮤지션,혼성,spillover,2016|2024,2,,,,2024,text,
악동뮤지션,혼성,spillover,2013|2018,2,,,,2018,text,
악동뮤지션,혼성,spillover,,0,,,,,none,
임영웅,트로트,loyalty,2026,1,,,,2026,text,
임영웅,트로트,loyalty,2025|2026,2,,,,2026,text,
임영웅,트로트,loyalty,,0,,,,,none,
임영웅,트로트,loyalty,,0,,,,,none,
임영웅,트로트,loyalty,,0,,,,,none,
임영웅,트로트,loyalty,,0,,,,,none,
임영웅,트로트,loyalty,2026,1,,,,2026,text,
임영웅,트로트,loyalty,,0,,,,,none,
임영웅,트로트,loyalty,,0,,,,,none,
임영웅,트로트,loyalty,2023,1,,,,2023,text,
임영웅,트로트,loyalty,,0,,,,,none,
임영웅,트로트,loyalty,2025,1,,,,2025,text,
임영웅,트로트,loyalty,,0,,,,,none,
임영웅,트로트,loyalty,,0,,,,,none,
임영웅,트로트,loyalty,2024,1,,,,2024,text,
임영웅,트로트,loyalty,,0,2026-08-08,2026,,2026,url,
임영웅,트로트,loyalty,,0,,,,,none,
임영웅,트로트,loyalty,2026,1,2026-08-07,2026,,2026,text,0
임영웅,트로트,loyalty,2022,1,,,,2022,text,
임영웅,트로트,loyalty,2026,1,,,,2026,text,
임영웅,트로트,loyalty,2020,1,,,,2020,text,
임영웅,트로트,loyalty,,0,,,,,none,
임영웅,트로트,loyalty,,0,,,,,none,
임영웅,트로트,loyalty,,0,2026-08-10,2026,,2026,url,
임영웅,트로트,loyalty,,0,2026-08-06,2026,,2026,url,
임영웅,트로트,loyalty,,0,,,,,none,
임영웅,트로트,loyalty,2026,1,,,,2026,text,
임영웅,트로트,loyalty,,0,,,,,none,
임영웅,트로트,loyalty,,0,2025-08-19,2025,,2025,url,
임영웅,트로트,loyalty,,0,,,,,none,
임영웅,트로트,loyalty,,0,,,,,none,
임영웅,트로트,loyalty,2026,1,,,,2026,text,
임영웅,트로트,loyalty,,0,,,,,none,
임영웅,트로트,loyalty,2026,1,,,,2026,text,
임영웅,트로트,loyalty,,0,,,,,none,
임영웅,트로트,loyalty,,0,2025-08-19,2025,,2025,url,
임영웅,트로트,loyalty,,0,,,,,none,
임영웅,트로트,loyalty,2026,1,,,,2026,text,
임영웅,트로트,loyalty,,0,2026-08-08,2026,,2026,url,
임영웅,트로트,loyalty,,0,,,,,none,
임영웅,트로트,loyalty,2025,1,,,,2025,text,
임영웅,트로트,loyalty,,0,2026-07-23,2026,0,2026,relative,
임영웅,트로트,loyalty,,0,,,,,none,
임영웅,트로트,loyalty,,0,2025-10-07,2025,,2025,url,
임영웅,트로트,loyalty,,0,2025-08-26,2025,,2025,url,
임영웅,트로트,loyalty,,0,2026-07-23,2026,,2026,url,
임영웅,트로트,loyalty,,0,,,,,none,
임영웅,트로트,loyalty,2023,1,2023-12-13,2023,,2023,text,0
임영웅,트로트,loyalty,2022,1,2022-11-27,2022,,2022,text,0
임영웅,트로트,loyalty,2026,1,,,,2026,text,
임영웅,트로트,loyalty,2025,1,2025-08-13,2025,,2025,text,0
임영웅,트로트,loyalty,2026,1,,,,2026,text,
임영웅,트로트,loyalty,2026,1,,,,2026,text,
임영웅,트로트,loyalty,2025,1,,,,2025,text,
임영웅,트로트,loyalty,,0,,,,,none,
임영웅,트로트,loyalty,,0,,,,,none,
임영웅,트로트,loyalty,2026,1,,,,2026,text,
임영웅,트로트,loyalty,2022|2026,2,,,,2026,text,
임영웅,트로트,loyalty,2026,1,,,,2026,text,
임영웅,트로트,spillover,,0,,,,,none,
임영웅,트로트,spillover,,0,,,-1,,none,
임영웅,트로트,spillover,2024,1,,,,2024,text,
임영웅,트로트,spillover,2026,1,,,,2026,text,
임영웅,트로트,spillover,,0,,,,,none,
임영웅,트로트,spillover,2021|2023|2024,3,2024-03-18,2024,,2024,text,0
임영웅,트로트,spillover,2026,1,2024-03-18,2024,,2026,text,2
임영웅,트로트,spillover,2025,1,,,-1,2025,text,
임영웅,트로트,spillover,,0,,,,,none,
임영웅,트로트,spillover,2025,1,2025-10-02,2025,,2025,text,0
임영웅,트로트,spillover,2025|2026,2,,,,2026,text,
임영웅,트로트,spillover,,0,,,,,none,
임영웅,트로트,spillover,,0,,,,,none,
임영웅,트로트,spillover,,0,2026-08-08,2026,,2026,url,
임영웅,트로트,spillover,2024,1,2026-08-08,2026,,2024,text,-2
임영웅,트로트,spillover,,0,,,,,none,
임영웅,트로트,spillover,2024,1,2024-03-18,2024,,2024,text,0
임영웅,트로트,spillover,,0,2026-08-08,2026,,2026,url,
임영웅,트로트,spillover,2025|2026,2,,,,2026,text,
임영웅,트로트,spillover,2024|2026,2,,,,2026,text,
임영웅,트로트,spillover,2019|2020,2,,,,2020,text,
임영웅,트로트,spillover,2026,1,,,,2026,text,
임영웅,트로트,spillover,2026,1,2026-05-07,2026,,2026,text,0
임영웅,트로트,spillover,,0,,,,,none,
임영웅,트로트,spillover,,0,,,,,none,
임영웅,트로트,spillover,,0,2024-06,2024,,2024,url,
임영웅,트로트,spillover,2026,1,,,,2026,text,
임영웅,트로트,spillover,2025,1,2025-12-05,2025,,2025,text,0
임영웅,트로트,spillover,,0,,,,,none,
임영웅,트로트,spillover,2000|2022,2,,,,2022,text,
임영웅,트로트,spillover,2025,1,,,,2025,text,
임영웅,트로트,spillover,2024,1,,,,2024,text,
임영웅,트로트,spillover,,0,,,,,none,
임영웅,트로트,spillover,,0,,,,,none,
임영웅,트로트,spillover,,0,,,,,none,
임영웅,트로트,spillover,,0,,,,,none,
임영웅,트로트,spillover,,0,,,,,none,
임영웅,트로트,spillover,2025|2026,2,,,,2026,text,
임영웅,트로트,spillover,,0,,,,,none,
임영웅,트로트,spillover,,0,,,,,none,
임영웅,트로트,spillover,,0,,,,,none,
임영웅,트로트,spillover,,0,,,,,none,
임영웅,트로트,spillover,2026,1,,,,2026,text,
임영웅,트로트,spillover,,0,,,,,none,
임영웅,트로트,spillover,2021,1,,,,2021,text,
임영웅,트로트,spillover,2025,1,,,,2025,text,
임영웅,트로트,spillover,,0,,,,,none,
임영웅,트로트,spillover,2026,1,,,,2026,text,
임영웅,트로트,spillover,2020,1,,,,2020,text,
임영웅,트로트,spillover,2024,1,,,,2024,text,
임영웅,트로트,spillover,,0,,,-1,,none,
임영웅,트로트,spillover,,0,,,,,none,
임영웅,트로트,spillover,2025,1,,,-1,2025,text,
임영웅,트로트,spillover,2024,1,2024-09-29,2024,,2024,text,0
임영웅,트로트,spillover,2026,1,,,-1,2026,text,
임영웅,트로트,spillover,2026,1,,,,2026,text,
임영웅,트로트,spillover,2026,1,2026-08-18,2026,,2026,text,0
임영웅,트로트,spillover,,0,,,,,none,
임영웅,트로트,spillover,2024,1,,,,2024,text,
임영웅,트로트,spillover,2022,1,,,,2022,text,
임영웅,트로트,spillover,2021,1,,,,2021,text,
임영웅,트로트,spillover,2020,1,,,,2020,text,
임영웅,트로트,spillover,2020,1,,,,2020,text,
임영웅,트로트,spillover,2022,1,,,,2022,text,
임영웅,트로트,spillover,2025,1,,,,2025,text,
임영웅,트로트,spillover,,0,,,0,,none,
임영웅,트로트,spillover,2020,1,,,,2020,text,
임영웅,트로트,spillover,2020|2023,2,,,,2023,text,
임영웅,트로트,spillover,2020,1,,,,2020,text,
임영웅,트로트,spillover,,0,2024-08-31,2024,,2024,url,
임영웅,트로트,spillover,2021,1,,,,2021,text,
임영웅,트로트,spillover,2020,1,,,,2020,text,
송가인,트로트,loyalty,2020,1,,,,2020,text,
송가인,트로트,loyalty,2019,1,,,,2019,text,
송가인,트로트,loyalty,,0,,,,,none,
송가인,트로트,loyalty,2019|2025,2,,,,2025,text,
송가인,트로트,loyalty,2026,1,,,,2026,text,
송가인,트로트,loyalty,,0,,,,,none,
송가인,트로트,loyalty,2020,1,,,,2020,text,
송가인,트로트,loyalty,2019,1,,,,2019,text,
송가인,트로트,loyalty,2024,1,,,,2024,text,
송가인,트로트,loyalty,2020,1,,,,2020,text,
송가인,트로트,loyalty,2021,1,,,,2021,text,
송가인,트로트,loyalty,,0,,,,,none,
송가인,트로트,loyalty,,0,,,,,none,
송가인,트로트,loyalty,2026,1,,,,2026,text,
송가인,트로트,loyalty,2025,1,,,,2025,text,
송가인,트로트,loyalty,2026,1,,,,2026,text,
송가인,트로트,loyalty,2025,1,,,,2025,text,
송가인,트로트,loyalty,2025,1,,,,2025,text,
송가인,트로트,loyalty,,0,,,,,none,
송가인,트로트,loyalty,,0,,,,,none,
송가인,트로트,loyalty,,0,,,,,none,
송가인,트로트,loyalty,,0,,,,,none,
송가인,트로트,loyalty,,0,,,,,none,
송가인,트로트,loyalty,2024,1,,,,2024,text,
송가인,트로트,loyalty,2025,1,,,,2025,text,
송가인,트로트,loyalty,,0,,,,,none,
송가인,트로트,loyalty,,0,2025-03-17,2025,,2025,url,
송가인,트로트,loyalty,,0,,,,,none,
송가인,트로트,loyalty,2025,1,,,,2025,text,
송가인,트로트,loyalty,,0,,,,,none,
송가인,트로트,loyalty,2025,1,,,,2025,text,
송가인,트로트,loyalty,2021,1,,,,2021,text,
송가인,트로트,loyalty,,0,,,,,none,
송가인,트로트,loyalty,2020,1,,,,2020,text,
송가인,트로트,spillover,2019,1,,,,2019,text,
송가인,트로트,spillover,,0,,,,,none,
송가인,트로트,spillover,2025,1,,,,2025,text,
송가인,트로트,spillover,2026,1,2026-08-18,2026,,2026,text,0
송가인,트로트,spillover,2026,1,2026-08-18,2026,,2026,text,0
송가인,트로트,spillover,2019,1,,,,2019,text,
송가인,트로트,spillover,2019|2020,2,,,,2020,text,
송가인,트로트,spillover,2026,1,,,,2026,text,
송가인,트로트,spillover,2026,1,,,,2026,text,
송가인,트로트,spillover,2020,1,,,,2020,text,
송가인,트로트,spillover,2019|2022|2025,3,,,,2025,text,
송가인,트로트,spillover,2019|2020|2021|2022|2023,5,,,,2023,text,
송가인,트로트,spillover,2026,1,,,,2026,text,
송가인,트로트,spillover,,0,,,,,none,
송가인,트로트,spillover,,0,,,,,none,
송가인,트로트,spillover,,0,,,,,none,
송가인,트로트,spillover,,0,,,,,none,
송가인,트로트,spillover,2025,1,,,,2025,text,
송가인,트로트,spillover,2025,1,,,,2025,text,
송가인,트로트,spillover,,0,,,,,none,
송가인,트로트,spillover,2021,1,,,,2021,text,
송가인,트로트,spillover,2026,1,,,,2026,text,
송가인,트로트,spillover,2025,1,,,,2025,text,
송가인,트로트,spillover,2022,1,,,,2022,text,
송가인,트로트,spillover,2022,1,,,,2022,text,
송가인,트로트,spillover,2021,1,,,,2021,text,
송가인,트로트,spillover,2020,1,,,,2020,text,
