fandom,bullet_type,idx,domain,domain_lang,domain_basis,body_script,body_lang,body_margin,other_lang_candidate,latin_letter_share,agree
지코,spillover,33,biz.heraldcorp.com,ko,override,ko,ko,0.96,,0.04,1
지코,spillover,34,www.etoday.co.kr,ko,tld,ko,ko,0.918,,0.082,1
지코,spillover,35,femmusic.com,en,default,ko,ko,0.882,,0.118,0
지코,spillover,36,www.gqkorea.co.kr,ko,tld,ko,ko,1.0,,0.0,1
지코,spillover,37,www.gqkorea.co.kr,ko,tld,ko,ko,0.906,,0.094,1
지코,spillover,38,www.asiatoday.co.kr,ko,tld,ko,ko,1.0,,0.0,1
지코,spillover,39,www.harpersbazaar.co.kr,ko,tld,ko,ko,1.0,,0.0,1
지코,spillover,40,v.daum.net,ko,override,ko,ko,0.935,,0.065,1
지코,spillover,41,v.daum.net,ko,override,ko,ko,0.912,,0.088,1
지코,spillover,42,www.idntimes.com,id,override,ko,ko,1.0,,0.0,0
지코,spillover,43,www.sanook.com,th,override,latin,pt,0.14,,0.571,0
지코,spillover,44,www.wikitree.co.kr,ko,tld,ko,ko,1.0,,0.0,1
지코,spillover,45,namu.wiki,ko,override,ko,ko,1.0,,0.0,1
지코,spillover,46,star.ettoday.net,zh,override,ko,ko,0.776,,0.224,0
지코,spillover,47,www.thefirsttimes.jp,ja,tld,ko,ko,0.62,,0.315,0
지코,spillover,48,www.newsis.com,ko,override,ko,ko,1.0,,0.0,1
지코,spillover,49,www.korezin.com,en,default,ko,ko,1.0,,0.0,0
지코,spillover,50,tenbizt.com,en,default,ko,ko,0.875,,0.125,0
지코,spillover,51,tenbizt.com,en,default,ko,ko,0.873,,0.127,0
지코,spillover,52,www.news1.kr,ko,override,ko,ko,1.0,,0.0,1
지코,spillover,53,hypebeast.kr,en,override,ko,ko,0.861,,0.139,0
지코,spillover,54,www.thefirstmedia.net,en,default,ko,ko,1.0,,0.0,0
지코,spillover,55,www.ajunews.com,ko,override,ko,ko,1.0,,0.0,1
지코,spillover,56,v.daum.net,ko,override,ko,ko,0.875,,0.125,1
지코,spillover,57,www.ajunews.com,ko,override,ko,ko,1.0,,0.0,1
지코,spillover,58,namu.wiki,ko,override,ko,ko,1.0,,0.0,1
지코,spillover,59,namu.wiki,ko,override,ko,ko,1.0,,0.0,1
지코,spillover,60,www.sedaily.com,ko,override,ko,ko,0.979,,0.021,1
지코,spillover,61,www.chinatimes.com,zh,override,ko,ko,0.822,,0.159,0
지코,spillover,62,ilovekorea.jp,ja,tld,ko,ko,0.889,,0.111,0
지코,spillover,63,www.sina.cn,zh,tld,ko,ko,0.636,,0.364,0
지코,spillover,64,hk.ulifestyle.com.hk,zh,tld,ko,ko,0.6,,0.362,0
지코,spillover,65,www.oricon.co.jp,ja,tld,ko,ko,0.507,,0.493,0
지코,spillover,66,news.infoseek.co.jp,ja,tld,ko,ko,0.549,,0.245,0
지코,spillover,67,news.infoseek.co.jp,ja,tld,ko,ko,0.718,,0.282,0
지코,spillover,68,e.usen.com,en,default,ko,ko,0.632,,0.368,0
지코,spillover,69,www.tenasia.co.kr,ko,tld,ko,ko,0.782,,0.218,1
지코,spillover,70,3rabica.org,en,default,ko,ko,0.793,,0.207,0
지코,spillover,71,www.bloglabanana.com,en,default,ko,ko,0.634,,0.366,0
지코,spillover,72,www.bloglabanana.com,en,default,ko,ko,0.653,,0.347,0
박재범,loyalty,0,namu.wiki,ko,override,ko,ko,0.583,,0.417,1
박재범,loyalty,1,namu.wiki,ko,override,ko,ko,0.81,,0.19,1
박재범,loyalty,2,x.com,en,override,ko,ko,0.548,,0.452,0
박재범,loyalty,3,elle.com.sg,en,default,ko,ko,1.0,,0.0,0
박재범,loyalty,4,www.clashmusic.com,en,default,ko,ko,0.667,,0.333,0
박재범,loyalty,5,sports.khan.co.kr,ko,override,latin,en,1.184,,1.0,0
박재범,loyalty,6,sports.khan.co.kr,ko,override,latin,en,1.118,,1.0,0
박재범,loyalty,7,v.daum.net,ko,override,ko,ko,1.0,,0.0,1
박재범,loyalty,8,v.daum.net,ko,override,latin,en,1.33,,0.692,0
박재범,loyalty,9,tw.weibo.com,zh,override,ko,ko,0.591,,0.409,0
박재범,loyalty,10,natalie.mu,ja,override,ko,ko,1.0,,0.0,0
박재범,loyalty,11,www.bangkokpost.com,en,default,latin,en,0.817,,0.551,1
박재범,loyalty,12,x.com,en,override,ko,ko,0.66,,0.34,0
박재범,loyalty,13,dantri.com.vn,vi,tld,ko,ko,0.861,,0.139,0
박재범,loyalty,14,voi.id,id,tld,ko,ko,0.923,,0.077,0
박재범,loyalty,15,www.diodeo.com,en,default,ko,ko,0.694,,0.306,0
박재범,loyalty,16,www.jaypark.com,en,default,ko,ko,0.556,,0.444,0
박재범,loyalty,17,www.timeout.com,en,override,ko,ko,0.731,,0.269,0
박재범,loyalty,18,www.jaypark.com,en,default,ko,ko,0.71,,0.29,0
박재범,loyalty,19,m.kmib.co.kr,ko,override,ko,ko,1.0,,0.0,1
박재범,loyalty,20,news.sbs.co.kr,ko,override,ko,ko,1.0,,0.0,1
박재범,loyalty,21,barks.jp,ja,override,ko,ko,0.613,,0.387,0
박재범,loyalty,22,natalie.mu,ja,override,ko,ko,1.0,,0.0,0
박재범,loyalty,23,www.juksy.com,en,default,ko,ko,0.781,,0.156,0
박재범,loyalty,24,www.excelsior.com.mx,es,override,ko,ko,0.591,,0.409,0
박재범,loyalty,25,los40.com.mx,es,tld,ko,ko,0.571,,0.429,0
박재범,loyalty,26,hot.detik.com,id,override,ko,ko,1.0,,0.0,0
박재범,loyalty,27,www.idntimes.com,id,override,ko,ko,1.0,,0.0,0
박재범,loyalty,28,www.idntimes.com,id,override,ko,ko,1.0,,0.0,0
박재범,loyalty,29,musicstation.kapook.com,th,override,ko,ko,0.65,,0.35,0
박재범,loyalty,30,www.thairath.co.th,th,override,ko,ko,0.571,,0.429,0
박재범,loyalty,31,musicstation.kapook.com,th,override,ko,ko,0.517,,0.483,0
박재범,loyalty,32,workpointtoday.com,th,override,ko,ko,0.75,,0.25,0
박재범,loyalty,33,brightsideconcerts.com,en,default,ko,ko,0.545,,0.455,0
박재범,loyalty,34,kenh14.vn,vi,override,ko,ko,0.679,,0.321,0
박재범,loyalty,35,kenh14.vn,vi,override,ko,ko,0.576,,0.424,0
박재범,loyalty,36,www.k-world.fr,fr,override,ko,ko,0.567,,0.433,0
박재범,loyalty,37,www.philstar.com,tl,override,ko,ko,1.0,,0.0,0
박재범,loyalty,38,billboard.com.br,pt,tld,ko,ko,0.854,,0.146,0
박재범,loyalty,39,billboard.com.br,pt,tld,ko,ko,0.805,,0.195,0
박재범,loyalty,40,tvreport.co.kr,ko,override,ko,ko,1.0,,0.0,1
박재범,loyalty,41,news.sbs.co.kr,ko,override,ko,ko,1.0,,0.0,1
박재범,loyalty,42,www.jaypark.com,en,default,ko,ko,0.833,,0.167,0
박재범,loyalty,43,www.weibo.com,zh,override,ko,ko,0.821,,0.125,0
박재범,loyalty,44,kenh14.vn,vi,override,ko,ko,0.805,,0.195,0
박재범,loyalty,45,2sao.vn,vi,tld,latin,vi,1.0,,0.522,1
박재범,loyalty,46,www.nzherald.co.nz,en,default,ko,ko,0.836,,0.164,0
박재범,loyalty,47,sports.khan.co.kr,ko,override,ko,ko,0.871,,0.129,1
박재범,loyalty,48,www.nuitscoreennes.fr,fr,tld,ko,ko,0.544,,0.456,0
박재범,spillover,0,bizhankook.com,ko,override,ko,ko,1.0,,0.0,1
박재범,spillover,1,bizhankook.com,ko,override,ko,ko,1.0,,0.0,1
박재범,spillover,2,bizhankook.com,ko,override,ko,ko,1.0,,0.0,1
박재범,spillover,3,www.seoul.co.kr,ko,tld,ko,ko,1.0,,0.0,1
박재범,spillover,4,www.billboard.com,en,override,latin,en,0.538,,0.531,1
박재범,spillover,5,elle.com.sg,en,default,ko,ko,0.776,,0.224,0
박재범,spillover,6,elle.com.sg,en,default,ko,ko,0.844,,0.156,0
박재범,spillover,7,elle.com.sg,en,default,ko,ko,0.596,,0.404,0
박재범,spillover,8,hypebeast.kr,en,override,latin,en,1.066,,1.0,1
박재범,spillover,9,en.wikipedia.org,en,wiki,latin,en,1.047,,1.0,1
박재범,spillover,10,en.wikipedia.org,en,wiki,latin,en,1.228,,1.0,1
박재범,spillover,11,en.wikipedia.org,en,wiki,latin,en,1.094,,1.0,1
박재범,spillover,12,www.wikitree.co.kr,ko,tld,ko,ko,1.0,,0.0,1
박재범,spillover,13,m.ddaily.co.kr,ko,tld,ko,ko,1.0,,0.0,1
박재범,spillover,14,www.eyesmag.com,en,default,ko,ko,0.7,,0.3,0
박재범,spillover,15,www.hankyung.com,ko,override,ko,ko,1.0,,0.0,1
박재범,spillover,16,billboard.co.kr,ko,tld,ko,ko,1.0,,0.0,1
박재범,spillover,17,www.youtube.com,en,override,ko,ko,0.786,,0.214,0
박재범,spillover,18,cj.sina.com.cn,zh,override,ko,ko,0.565,,0.435,0
박재범,spillover,19,www.infobae.com,es,override,ko,ko,0.673,,0.327,0
박재범,spillover,20,www.bizhankook.com,ko,override,ko,ko,1.0,,0.0,1
박재범,spillover,21,www.theguru.co.kr,ko,tld,ko,ko,1.0,,0.0,1
박재범,spillover,22,dantri.com.vn,vi,tld,ko,ko,0.812,,0.188,0
박재범,spillover,23,www.etoday.co.kr,ko,tld,ko,ko,0.612,,0.388,1
박재범,spillover,24,www.etoday.co.kr,ko,tld,ko,ko,0.704,,0.296,1
박재범,spillover,25,www.prnewswire.com,en,default,latin,en,0.933,,0.912,1
박재범,spillover,26,www.jaypark.com,en,default,latin,fr,0.137,,0.735,0
박재범,spillover,27,www.kado.net,en,default,ko,ko,1.0,,0.0,0
박재범,spillover,28,www.hidomin.com,en,default,ko,ko,1.0,,0.0,0
박재범,spillover,29,www.idntimes.com,id,override,ko,ko,1.0,,0.0,0
박재범,spillover,30,www.wikitree.co.kr,ko,tld,ko,ko,1.0,,0.0,1
박재범,spillover,31,www.ggilbo.com,en,default,ko,ko,1.0,,0.0,0
박재범,spillover,32,namu.wiki,ko,override,ko,ko,0.94,,0.06,1
박재범,spillover,33,namu.wiki,ko,override,ko,ko,1.0,,0.0,1
박재범,spillover,34,mb.com.ph,tl,override,ko,ko,0.723,,0.277,0
박재범,spillover,35,www.hancinema.net,en,default,ko,ko,0.714,,0.286,0
박재범,spillover,36,www.hancinema.net,en,default,ko,ko,0.767,,0.233,0
박재범,spillover,37,www.koreatimes.co.kr,en,override,ko,ko,0.776,,0.224,0
박재범,spillover,38,hypebeast.com,en,override,ko,ko,0.769,,0.141,0
박재범,spillover,39,ko.wikipedia.org,ko,wiki,ko,ko,1.0,,0.0,1
박재범,spillover,40,ko.wikipedia.org,ko,wiki,ko,ko,1.0,,0.0,1
박재범,spillover,41,ko.wikipedia.org,ko,wiki,ko,ko,1.0,,0.0,1
박재범,spillover,42,ko.wikipedia.org,ko,wiki,ko,ko,0.88,,0.12,1
박재범,spillover,43,www.bizhankook.com,ko,override,ko,ko,1.0,,0.0,1
박재범,spillover,44,www.mt.co.kr,ko,override,ko,ko,0.97,,0.03,1
박재범,spillover,45,www.korezin.com,en,default,ko,ko,0.847,,0.153,0
박재범,spillover,46,www.stagepick.co.kr,ko,tld,ko,ko,1.0,,0.0,1
박재범,spillover,47,hypebeast.kr,en,override,ko,ko,0.853,,0.147,0
박재범,spillover,48,www.weloveadidas.com,en,default,ko,ko,1.0,,0.0,0
박재범,spillover,49,www.newspim.com,en,default,ko,ko,0.935,,0.065,0
박재범,spillover,50,news.mt.co.kr,ko,override,ko,ko,0.714,,0.286,1
박재범,spillover,51,www.prnewswire.com,en,default,latin,en,0.849,,0.57,1
박재범,spillover,52,block.fm,en,default,ko,ko,0.602,,0.398,0
박재범,spillover,53,www.hk01.com,zh,override,ko,ko,0.869,,0.033,0
박재범,spillover,54,www.hk01.com,zh,override,ko,ko,0.91,,0.026,0
박재범,spillover,55,baomoi.com,en,default,ko,ko,0.612,,0.388,0
박재범,spillover,56,rollingstoneindia.com,en,default,ko,ko,0.5,,0.5,0
박재범,spillover,57,rollingstoneindia.com,en,default,latin,en,0.706,,0.612,1
박재범,spillover,58,www.nzherald.co.nz,en,default,ko,ko,0.967,,0.033,0
박재범,spillover,59,tvreport.co.kr,ko,override,ko,ko,0.843,,0.157,1
박재범,spillover,60,ar.wikipedia.org,ar,wiki,ko,ko,0.824,,0.081,0
다이나믹듀오,loyalty,0,namu.wiki,ko,override,ko,ko,0.886,,0.114,1
다이나믹듀오,loyalty,1,www.starnewskorea.com,en,override,ko,ko,1.0,,0.0,0
다이나믹듀오,loyalty,2,www.starnewskorea.com,en,override,ko,ko,1.0,,0.0,0
다이나믹듀오,loyalty,3,www.nocutnews.co.kr,ko,tld,ko,ko,1.0,,0.0,1
다이나믹듀오,loyalty,4,www.forbes.com,en,override,ko,ko,1.0,,0.0,0
다이나믹듀오,loyalty,5,www.forbes.com,en,override,ko,ko,0.902,,0.098,0
다이나믹듀오,loyalty,6,www.andongdaily.com,ko,override,latin,en,1.429,,0.932,0
다이나믹듀오,loyalty,7,www.andongdaily.com,ko,override,latin,en,0.781,,1.0,0
다이나믹듀오,loyalty,8,v.daum.net,ko,override,ko,ko,1.0,,0.0,1
다이나믹듀오,loyalty,9,www.asiaartistawards.com,en,default,ko,ko,1.0,,0.0,0
다이나믹듀오,loyalty,10,www.myrealtrip.com,en,default,ko,ko,1.0,,0.0,0
다이나믹듀오,loyalty,11,www.andongdaily.com,ko,override,ko,ko,1.0,,0.0,1
다이나믹듀오,loyalty,12,www.goodkyung.com,en,default,ko,ko,1.0,,0.0,0
다이나믹듀오,loyalty,13,enews.imbc.com,en,default,ko,ko,1.0,,0.0,0
다이나믹듀오,loyalty,14,v.daum.net,ko,override,ko,ko,1.0,,0.0,1
다이나믹듀오,loyalty,15,v.daum.net,ko,override,ko,ko,1.0,,0.0,1
다이나믹듀오,loyalty,16,prtimes.jp,ja,tld,ko,ko,0.733,,0.267,0
다이나믹듀오,loyalty,17,ototoy.jp,ja,tld,ko,ko,0.538,,0.41,0
다이나믹듀오,loyalty,18,www.koimagazine.fr,fr,tld,ko,ko,0.745,,0.255,0
다이나믹듀오,loyalty,19,actukoncerts.com,en,default,ko,ko,0.692,,0.308,0
다이나믹듀오,loyalty,20,mb.com.ph,tl,override,ko,ko,0.559,,0.441,0
다이나믹듀오,loyalty,21,v.daum.net,ko,override,ko,ko,1.0,,0.0,1
다이나믹듀오,loyalty,22,namu.wiki,ko,override,ko,ko,0.921,,0.079,1
다이나믹듀오,loyalty,23,prtimes.jp,ja,tld,ko,ko,0.55,,0.45,0
다이나믹듀오,loyalty,24,buzzyroots.com,en,default,ko,ko,0.647,,0.353,0
다이나믹듀오,loyalty,25,bonjour-coree.org,en,default,ko,ko,0.815,,0.185,0
다이나믹듀오,spillover,0,namu.wiki,ko,override,ko,ko,1.0,,0.0,1
다이나믹듀오,spillover,1,www.starnewskorea.com,en,override,ko,ko,0.955,,0.045,0
다이나믹듀오,spillover,2,www.forbes.com,en,override,ko,ko,0.81,,0.19,0
다이나믹듀오,spillover,3,www.forbes.com,en,override,ko,ko,0.744,,0.256,0
다이나믹듀오,spillover,4,www.forbes.com,en,override,ko,ko,0.846,,0.154,0
다이나믹듀오,spillover,5,kpop.fandom.com,en,default,ko,ko,0.95,,0.05,0
다이나믹듀오,spillover,6,en.wikipedia.org,en,wiki,latin,en,1.349,,1.0,1
다이나믹듀오,spillover,7,en.wikipedia.org,en,wiki,latin,en,1.009,,1.0,1
다이나믹듀오,spillover,8,www.koreadaily.com,ko,override,ko,ko,1.0,,0.0,1
다이나믹듀오,spillover,9,sports.khan.co.kr,ko,override,ko,ko,1.0,,0.0,1
다이나믹듀오,spillover,10,sports.khan.co.kr,ko,override,ko,ko,1.0,,0.0,1
다이나믹듀오,spillover,11,m.thesegye.com,en,default,ko,ko,1.0,,0.0,0
다이나믹듀오,spillover,12,namu.wiki,ko,override,ko,ko,0.722,,0.278,1
다이나믹듀오,spillover,13,namu.wiki,ko,override,ko,ko,0.782,,0.218,1
다이나믹듀오,spillover,14,www.wikitree.co.kr,ko,tld,ko,ko,1.0,,0.0,1
다이나믹듀오,spillover,15,namu.wiki,ko,override,ko,ko,0.917,,0.083,1
다이나믹듀오,spillover,16,namu.wiki,ko,override,ko,ko,0.942,,0.058,1
다이나믹듀오,spillover,17,m.ticketlink.co.kr,ko,tld,ko,ko,1.0,,0.0,1
다이나믹듀오,spillover,18,www.mydaily.co.kr,ko,override,ko,ko,1.0,,0.0,1
다이나믹듀오,spillover,19,www.newstnt.com,en,default,ko,ko,1.0,,0.0,0
다이나믹듀오,spillover,20,sports.khan.co.kr,ko,override,ko,ko,1.0,,0.0,1
다이나믹듀오,spillover,21,www.dailian.co.kr,ko,tld,ko,ko,0.969,,0.031,1
다이나믹듀오,spillover,22,namu.wiki,ko,override,ko,ko,1.0,,0.0,1
다이나믹듀오,spillover,23,namu.wiki,ko,override,latin,en,0.97,,0.583,0
다이나믹듀오,spillover,24,isplus.com,ko,override,ko,ko,1.0,,0.0,1
다이나믹듀오,spillover,25,www.korezin.com,en,default,ko,ko,1.0,,0.0,0
다이나믹듀오,spillover,26,namu.wiki,ko,override,ko,ko,0.734,,0.266,1
다이나믹듀오,spillover,27,namu.wiki,ko,override,ko,ko,0.75,,0.25,1
다이나믹듀오,spillover,28,namu.wiki,ko,override,ko,ko,0.526,,0.474,1
다이나믹듀오,spillover,29,namu.wiki,ko,override,ko,ko,0.617,,0.383,1
다이나믹듀오,spillover,30,namu.wiki,ko,override,ko,ko,0.893,,0.107,1
다이나믹듀오,spillover,31,namu.wiki,ko,override,ko,ko,1.0,,0.0,1
다이나믹듀오,spillover,32,www.topstarnews.net,ko,override,ko,ko,0.725,,0.275,1
다이나믹듀오,spillover,33,sports.khan.co.kr,ko,override,ko,ko,0.654,,0.346,1
다이나믹듀오,spillover,34,www.mt.co.kr,ko,override,ko,ko,1.0,,0.0,1
다이나믹듀오,spillover,35,news.tf.co.kr,ko,tld,ko,ko,0.733,,0.267,1
다이나믹듀오,spillover,36,news.tf.co.kr,ko,tld,ko,ko,1.0,,0.0,1
다이나믹듀오,spillover,37,v.daum.net,ko,override,ko,ko,0.757,,0.243,1
다이나믹듀오,spillover,38,sports.khan.co.kr,ko,override,ko,ko,0.969,,0.031,1
다이나믹듀오,spillover,39,sports.khan.co.kr,ko,override,ko,ko,1.0,,0.0,1
다이나믹듀오,spillover,40,www.sedaily.com,ko,override,ko,ko,0.809,,0.191,1
다이나믹듀오,spillover,41,baike.baidu.com,zh,override,ko,ko,0.771,,0.171,0
에픽하이,loyalty,0,sports.khan.co.kr,ko,override,ko,ko,0.842,,0.158,1
에픽하이,loyalty,1,www.mhns.co.kr,ko,override,ko,ko,0.935,,0.065,1
에픽하이,loyalty,2,namu.wiki,ko,override,ko,ko,1.0,,0.0,1
에픽하이,loyalty,3,www.imbc.com,en,default,ko,ko,1.0,,0.0,0
에픽하이,loyalty,4,kpopisforeveryone.wordpress.com,en,default,ko,ko,0.7,,0.3,0
에픽하이,loyalty,5,www.nbcnews.com,en,override,ko,ko,1.0,,0.0,0
에픽하이,loyalty,6,hiphopkr.com,en,default,ko,ko,0.732,,0.268,0
에픽하이,loyalty,7,www.hankyung.com,ko,override,latin,en,0.915,,1.0,0
에픽하이,loyalty,8,tickets.interpark.com,en,default,ko,ko,0.524,,0.476,0
에픽하이,loyalty,9,sports.khan.co.kr,ko,override,ko,ko,1.0,,0.0,1
에픽하이,loyalty,10,www.coloradotimesnews.com,en,default,ko,ko,1.0,,0.0,0
에픽하이,loyalty,11,overseas.weibo.com,zh,override,ko,ko,0.532,,0.468,0
에픽하이,loyalty,12,music.oricon.co.jp,ja,tld,ko,ko,0.679,,0.321,0
에픽하이,loyalty,13,x.com,en,override,ko,ko,0.953,,0.047,0
에픽하이,loyalty,14,tickets.interpark.com,en,default,ko,ko,0.906,,0.094,0
에픽하이,loyalty,15,hot.detik.com,id,override,ko,ko,0.902,,0.098,0
에픽하이,loyalty,16,hiphopkr.com,en,default,ko,ko,0.739,,0.261,0
에픽하이,loyalty,17,www.topstarnews.net,ko,override,ko,ko,0.833,,0.167,1
에픽하이,loyalty,18,today.line.me,en,default,ko,ko,0.6,,0.3,0
에픽하이,loyalty,19,sonica.mx,es,tld,ko,ko,0.612,,0.388,0
에픽하이,loyalty,20,www.publimetro.com.mx,es,tld,ko,ko,0.583,,0.417,0
에픽하이,loyalty,21,hot.detik.com,id,override,ko,ko,1.0,,0.0,0
에픽하이,loyalty,22,hot.detik.com,id,override,ko,ko,1.0,,0.0,0
에픽하이,loyalty,23,www.idntimes.com,id,override,ko,ko,1.0,,0.0,0
에픽하이,loyalty,24,www.idntimes.com,id,override,ko,ko,0.894,,0.106,0
에픽하이,loyalty,25,www.idntimes.com,id,override,ko,ko,0.794,,0.206,0
에픽하이,loyalty,26,www.sanook.com,th,override,ko,ko,0.714,,0.286,0
에픽하이,loyalty,27,www.sanook.com,th,override,ko,ko,0.68,,0.32,0
에픽하이,loyalty,28,tuoitre.vn,vi,override,ko,ko,1.0,,0.0,0
에픽하이,loyalty,29,hanoionline.vn,vi,tld,ko,ko,1.0,,0.0,0
에픽하이,loyalty,30,www.nautiljon.com,en,default,ko,ko,0.679,,0.321,0
에픽하이,loyalty,31,www.nautiljon.com,en,default,ko,ko,0.804,,0.196,0
에픽하이,loyalty,32,koreasowls.fr,fr,override,ko,ko,0.808,,0.192,0
에픽하이,loyalty,33,www.k-world.fr,fr,override,ko,ko,0.778,,0.222,0
에픽하이,loyalty,34,namu.wiki,ko,override,ko,ko,0.743,,0.257,1
에픽하이,loyalty,35,mb.com.ph,tl,override,ko,ko,1.0,,0.0,0
에픽하이,loyalty,36,www.cafecomkimchi.com.br,pt,tld,ko,ko,0.681,,0.319,0
에픽하이,loyalty,37,sports.khan.co.kr,ko,override,ko,ko,1.0,,0.0,1
에픽하이,loyalty,38,www.twig24.com,ko,override,ko,ko,0.925,,0.075,1
에픽하이,loyalty,39,sports.khan.co.kr,ko,override,ko,ko,1.0,,0.0,1
에픽하이,loyalty,40,news.nate.com,ko,override,ko,ko,1.0,,0.0,1
에픽하이,loyalty,41,ko.wikipedia.org,ko,wiki,ko,ko,0.625,,0.375,1
에픽하이,loyalty,42,namu.wiki,ko,override,ko,ko,1.0,,0.0,1
에픽하이,loyalty,43,www.douban.com,zh,override,ko,ko,0.746,,0.209,0
에픽하이,loyalty,44,www.wwdjapan.com,en,default,ko,ko,0.678,,0.059,0
에픽하이,loyalty,45,ent.sina.cn,zh,tld,ko,ko,0.78,,0.053,0
에픽하이,spillover,0,namu.wiki,ko,override,ko,ko,1.0,,0.0,1
에픽하이,spillover,1,www.nbcnews.com,en,override,ko,ko,0.984,,0.016,0
에픽하이,spillover,2,www.nbcnews.com,en,override,ko,ko,0.689,,0.311,0
에픽하이,spillover,3,hiphopkr.com,en,default,ko,ko,0.938,,0.062,0
에픽하이,spillover,4,en.wikipedia.org,en,wiki,latin,en,0.914,,1.0,1
에픽하이,spillover,5,en.wikipedia.org,en,wiki,latin,en,1.081,,1.0,1
에픽하이,spillover,6,en.wikipedia.org,en,wiki,latin,en,1.08,,1.0,1
에픽하이,spillover,7,www.sportsworldi.com,ko,override,ko,ko,1.0,,0.0,1
에픽하이,spillover,8,www.newstomato.com,en,default,ko,ko,1.0,,0.0,0
에픽하이,spillover,9,natalie.mu,ja,override,ko,ko,0.8,,0.2,0
에픽하이,spillover,10,www.oricon.co.jp,ja,tld,ko,ko,1.0,,0.0,0
에픽하이,spillover,11,www.infobae.com,es,override,ko,ko,1.0,,0.0,0
에픽하이,spillover,12,www.infobae.com,es,override,ko,ko,1.0,,0.0,0
에픽하이,spillover,13,www.kompas.com,id,override,ko,ko,0.87,,0.13,0
에픽하이,spillover,14,namu.wiki,ko,override,ko,ko,0.909,,0.091,1
에픽하이,spillover,15,namu.wiki,ko,override,latin,en,0.526,,0.64,0
에픽하이,spillover,16,namu.wiki,ko,override,ko,ko,1.0,,0.0,1
에픽하이,spillover,17,m.hankookilbo.com,ko,override,ko,ko,0.958,,0.042,1
에픽하이,spillover,18,tvreport.co.kr,ko,override,ko,ko,0.95,,0.05,1
에픽하이,spillover,19,natalie.mu,ja,override,ko,ko,0.623,,0.377,0
에픽하이,spillover,20,sports.khan.co.kr,ko,override,ko,ko,1.0,,0.0,1
에픽하이,spillover,21,namu.wiki,ko,override,ko,ko,1.0,,0.0,1
에픽하이,spillover,22,www.cnnbrasil.com.br,pt,override,ko,ko,0.921,,0.079,0
에픽하이,spillover,23,thekdaily.com,en,default,ko,ko,0.859,,0.141,0
에픽하이,spillover,24,en.namu.wiki,en,wiki,ko,ko,0.787,,0.213,0
에픽하이,spillover,25,ko.wikipedia.org,ko,wiki,ko,ko,1.0,,0.0,1
에픽하이,spillover,26,www.korezin.com,en,default,ko,ko,0.868,,0.132,0
에픽하이,spillover,27,www.ksw-news.com,en,default,ko,ko,0.903,,0.097,0
에픽하이,spillover,28,m.newsprime.co.kr,ko,tld,ko,ko,1.0,,0.0,1
에픽하이,spillover,29,www.fnnews.com,ko,override,ko,ko,0.795,,0.205,1
에픽하이,spillover,30,www.brandbrief.co.kr,ko,tld,ko,ko,0.897,,0.103,1
에픽하이,spillover,31,www.newstomato.com,en,default,ko,ko,1.0,,0.0,0
에픽하이,spillover,32,namu.wiki,ko,override,ko,ko,0.795,,0.205,1
에픽하이,spillover,33,danmee.jp,ja,tld,ko,ko,0.807,,0.193,0
에픽하이,spillover,34,k-plaza.com,en,default,ko,ko,0.73,,0.27,0
에픽하이,spillover,35,www.hk01.com,zh,override,ko,ko,0.554,,0.193,0
에픽하이,spillover,36,www.facebook.com,en,override,ko,ko,0.735,,0.265,0
에픽하이,spillover,37,hk.news.yahoo.com,en,default,ko,ko,0.772,,0.228,0
에픽하이,spillover,38,www.threads.com,en,override,latin,en,0.546,,0.504,1
에픽하이,spillover,39,rollingstoneindia.com,en,default,ko,ko,0.515,,0.485,0
에픽하이,spillover,40,www.asiaholic.net,en,default,ko,ko,0.733,,0.267,0
악동뮤지션,loyalty,0,www.spotvnews.co.kr,ko,tld,ko,ko,0.849,,0.151,1
악동뮤지션,loyalty,1,v.daum.net,ko,override,ko,ko,1.0,,0.0,1
악동뮤지션,loyalty,2,m.segye.com,ko,override,ko,ko,1.0,,0.0,1
악동뮤지션,loyalty,3,namu.wiki,ko,override,ko,ko,0.821,,0.179,1
악동뮤지션,loyalty,4,yg-life.com,ko,override,ko,ko,0.919,,0.081,1
악동뮤지션,loyalty,5,www.allkpop.com,en,override,ko,ko,1.0,,0.0,0
악동뮤지션,loyalty,6,namu.wiki,ko,override,ko,ko,1.0,,0.0,1
악동뮤지션,loyalty,7,namu.wiki,ko,override,ko,ko,1.0,,0.0,1
