fandom,bullet_type,idx,text_sha1,added_bin,bin_lower_round,bin_upper_round,bin_source
지코,spillover,53,bbddc5bd8106,r23∼r39,23,39,동결 근사 복원본
지코,spillover,54,f352cc834114,r23∼r39,23,39,동결 근사 복원본
지코,spillover,55,bbb627003e24,r23∼r39,23,39,동결 근사 복원본
지코,spillover,56,fd2879af2102,r41∼r72,41,72,라이브 코퍼스(스냅샷 이후)
지코,spillover,57,380b3bf00582,r41∼r72,41,72,라이브 코퍼스(스냅샷 이후)
지코,spillover,58,abf14ab044d5,r41∼r72,41,72,라이브 코퍼스(스냅샷 이후)
지코,spillover,59,e80a9d709400,r41∼r72,41,72,라이브 코퍼스(스냅샷 이후)
지코,spillover,60,93071b908676,r41∼r72,41,72,라이브 코퍼스(스냅샷 이후)
지코,spillover,61,f196bcf3ccc8,r41∼r72,41,72,라이브 코퍼스(스냅샷 이후)
지코,spillover,62,0ee46034e161,r41∼r72,41,72,라이브 코퍼스(스냅샷 이후)
지코,spillover,63,d12b0202e928,r41∼r72,41,72,라이브 코퍼스(스냅샷 이후)
지코,spillover,64,178d19001b16,r41∼r72,41,72,라이브 코퍼스(스냅샷 이후)
지코,spillover,65,c8f3a6008729,r41∼r72,41,72,라이브 코퍼스(스냅샷 이후)
지코,spillover,66,7874571e6962,r41∼r72,41,72,라이브 코퍼스(스냅샷 이후)
지코,spillover,67,5ea36697dbe6,r41∼r72,41,72,라이브 코퍼스(스냅샷 이후)
지코,spillover,68,b98c23517ebb,r41∼r72,41,72,라이브 코퍼스(스냅샷 이후)
지코,spillover,69,d289bfb99356,r41∼r72,41,72,라이브 코퍼스(스냅샷 이후)
지코,spillover,70,e8569996d32f,r41∼r72,41,72,라이브 코퍼스(스냅샷 이후)
지코,spillover,71,b23303e3f786,r41∼r72,41,72,라이브 코퍼스(스냅샷 이후)
지코,spillover,72,e86d56a48614,r41∼r72,41,72,라이브 코퍼스(스냅샷 이후)
박재범,loyalty,0,fb51d6365f4b,≤r13,1,13,r13 스냅샷
박재범,loyalty,1,b608f2e0bd32,≤r13,1,13,r13 스냅샷
박재범,loyalty,2,d53335cc0d7c,≤r13,1,13,r13 스냅샷
박재범,loyalty,3,30db7ec68584,≤r13,1,13,r13 스냅샷
박재범,loyalty,4,c5fbf78ab3f7,≤r13,1,13,r13 스냅샷
박재범,loyalty,5,c94e3ee333b3,≤r13,1,13,r13 스냅샷
박재범,loyalty,6,c21b7bd81e6a,≤r13,1,13,r13 스냅샷
박재범,loyalty,7,e5da93805f8c,≤r13,1,13,r13 스냅샷
박재범,loyalty,8,3d9f703338d8,≤r13,1,13,r13 스냅샷
박재범,loyalty,9,90afe584ad11,≤r13,1,13,r13 스냅샷
박재범,loyalty,10,5c0616381a57,≤r13,1,13,r13 스냅샷
박재범,loyalty,11,75e56229cbea,≤r13,1,13,r13 스냅샷
박재범,loyalty,12,20f3bb0d5210,≤r13,1,13,r13 스냅샷
박재범,loyalty,13,ce50e8ac9206,≤r13,1,13,r13 스냅샷
박재범,loyalty,14,e8546ee96166,≤r13,1,13,r13 스냅샷
박재범,loyalty,15,36b18ca42fa8,≤r13,1,13,r13 스냅샷
박재범,loyalty,16,7a2d5c441ed4,≤r13,1,13,r13 스냅샷
박재범,loyalty,17,002c070bf13a,≤r13,1,13,r13 스냅샷
박재범,loyalty,18,d8bd6481a47b,≤r13,1,13,r13 스냅샷
박재범,loyalty,19,1662bd4ec584,≤r13,1,13,r13 스냅샷
박재범,loyalty,20,7e7c6cc4546a,≤r13,1,13,r13 스냅샷
박재범,loyalty,21,d15c943f7fd3,r14∼r22,14,22,r22 백업
박재범,loyalty,22,5a0b16abc90d,r14∼r22,14,22,r22 백업
박재범,loyalty,23,848d6840dd00,r14∼r22,14,22,r22 백업
박재범,loyalty,24,a1ce432d0703,r14∼r22,14,22,r22 백업
박재범,loyalty,25,9269a45112f1,r14∼r22,14,22,r22 백업
박재범,loyalty,26,336491cf5920,r14∼r22,14,22,r22 백업
박재범,loyalty,27,aa2f7baa2d56,r14∼r22,14,22,r22 백업
박재범,loyalty,28,3394e7c3a146,r14∼r22,14,22,r22 백업
박재범,loyalty,29,73f2298064a5,r14∼r22,14,22,r22 백업
박재범,loyalty,30,2f9356af15b1,r14∼r22,14,22,r22 백업
박재범,loyalty,31,c29d0daf525c,r14∼r22,14,22,r22 백업
박재범,loyalty,32,e4399eba1d5b,r14∼r22,14,22,r22 백업
박재범,loyalty,33,3ba84f91c00a,r14∼r22,14,22,r22 백업
박재범,loyalty,34,1d80882d7ca2,r14∼r22,14,22,r22 백업
박재범,loyalty,35,62b75cca3456,r14∼r22,14,22,r22 백업
박재범,loyalty,36,ee88930f27f5,r14∼r22,14,22,r22 백업
박재범,loyalty,37,b1476028f5f7,r23∼r39,23,39,동결 근사 복원본
박재범,loyalty,38,444735ae91e2,r23∼r39,23,39,동결 근사 복원본
박재범,loyalty,39,5755e97e4403,r23∼r39,23,39,동결 근사 복원본
박재범,loyalty,40,2c826b3a79e3,r41∼r72,41,72,라이브 코퍼스(스냅샷 이후)
박재범,loyalty,41,8f9c7eab296d,r41∼r72,41,72,라이브 코퍼스(스냅샷 이후)
박재범,loyalty,42,c199b691fe86,r41∼r72,41,72,라이브 코퍼스(스냅샷 이후)
박재범,loyalty,43,d166b954446e,r41∼r72,41,72,라이브 코퍼스(스냅샷 이후)
박재범,loyalty,44,1093e404a957,r41∼r72,41,72,라이브 코퍼스(스냅샷 이후)
박재범,loyalty,45,0e93ed9c80d0,r41∼r72,41,72,라이브 코퍼스(스냅샷 이후)
박재범,loyalty,46,0111188200da,r41∼r72,41,72,라이브 코퍼스(스냅샷 이후)
박재범,loyalty,47,7cef8e339b31,r41∼r72,41,72,라이브 코퍼스(스냅샷 이후)
박재범,loyalty,48,f45131d63879,r41∼r72,41,72,라이브 코퍼스(스냅샷 이후)
박재범,spillover,0,e549345e49c3,≤r13,1,13,r13 스냅샷
박재범,spillover,1,055b93c96982,≤r13,1,13,r13 스냅샷
박재범,spillover,2,fbe19c688e57,≤r13,1,13,r13 스냅샷
박재범,spillover,3,02fa8487ffb1,≤r13,1,13,r13 스냅샷
박재범,spillover,4,631332da68c6,≤r13,1,13,r13 스냅샷
박재범,spillover,5,574850d43d8e,≤r13,1,13,r13 스냅샷
박재범,spillover,6,fa4151d9caf5,≤r13,1,13,r13 스냅샷
박재범,spillover,7,36e4fc85bf9c,≤r13,1,13,r13 스냅샷
박재범,spillover,8,7dc552158acd,≤r13,1,13,r13 스냅샷
박재범,spillover,9,d71d1503797a,≤r13,1,13,r13 스냅샷
박재범,spillover,10,74c2b84cea8c,≤r13,1,13,r13 스냅샷
박재범,spillover,11,ac02451e0c90,≤r13,1,13,r13 스냅샷
박재범,spillover,12,7aa61b7c058f,≤r13,1,13,r13 스냅샷
박재범,spillover,13,a064855bca8e,≤r13,1,13,r13 스냅샷
박재범,spillover,14,ff5d08aa5c6a,≤r13,1,13,r13 스냅샷
박재범,spillover,15,c2ca21973d0e,≤r13,1,13,r13 스냅샷
박재범,spillover,16,2ae3cad4e5cb,≤r13,1,13,r13 스냅샷
박재범,spillover,17,9cf4d2e51fe1,≤r13,1,13,r13 스냅샷
박재범,spillover,18,a2afaf5735f5,≤r13,1,13,r13 스냅샷
박재범,spillover,19,9be530eda5f5,≤r13,1,13,r13 스냅샷
박재범,spillover,20,0160f9445b48,≤r13,1,13,r13 스냅샷
박재범,spillover,21,ba00e2e53d4f,≤r13,1,13,r13 스냅샷
박재범,spillover,22,2a221817ae7f,≤r13,1,13,r13 스냅샷
박재범,spillover,23,2b5edb4e3784,≤r13,1,13,r13 스냅샷
박재범,spillover,24,81280d24fc68,≤r13,1,13,r13 스냅샷
박재범,spillover,25,b93485c9a4dc,≤r13,1,13,r13 스냅샷
박재범,spillover,26,82c609badded,≤r13,1,13,r13 스냅샷
박재범,spillover,27,b37c2c9fdc2d,≤r13,1,13,r13 스냅샷
박재범,spillover,28,98de1d50e3df,≤r13,1,13,r13 스냅샷
박재범,spillover,29,54946955356c,r14∼r22,14,22,r22 백업
박재범,spillover,30,999f65a6ae99,r14∼r22,14,22,r22 백업
박재범,spillover,31,e38547080a75,r14∼r22,14,22,r22 백업
박재범,spillover,32,a1efef5c2cd9,r23∼r39,23,39,동결 근사 복원본
박재범,spillover,33,a1f98a4b6f73,r23∼r39,23,39,동결 근사 복원본
박재범,spillover,34,d55bfe12243d,r23∼r39,23,39,동결 근사 복원본
박재범,spillover,35,b87a6114e1ef,r23∼r39,23,39,동결 근사 복원본
박재범,spillover,36,b0b525d97502,r23∼r39,23,39,동결 근사 복원본
박재범,spillover,37,90c757161555,r23∼r39,23,39,동결 근사 복원본
박재범,spillover,38,2f50357c6999,r23∼r39,23,39,동결 근사 복원본
박재범,spillover,39,308c91a54ab2,r23∼r39,23,39,동결 근사 복원본
박재범,spillover,40,8131f8465edb,r23∼r39,23,39,동결 근사 복원본
박재범,spillover,41,7532e0283c17,r23∼r39,23,39,동결 근사 복원본
박재범,spillover,42,1f3cda0ea8b5,r23∼r39,23,39,동결 근사 복원본
박재범,spillover,43,4b8d5db0bd0c,r23∼r39,23,39,동결 근사 복원본
박재범,spillover,44,f6b31eaa6320,r23∼r39,23,39,동결 근사 복원본
박재범,spillover,45,55208edc4ba5,r23∼r39,23,39,동결 근사 복원본
박재범,spillover,46,46cfc3b46bfb,r23∼r39,23,39,동결 근사 복원본
박재범,spillover,47,5b5a6de57244,r23∼r39,23,39,동결 근사 복원본
박재범,spillover,48,8a6dbccca301,r23∼r39,23,39,동결 근사 복원본
박재범,spillover,49,f16c59cea929,r41∼r72,41,72,라이브 코퍼스(스냅샷 이후)
박재범,spillover,50,c29e3e4fb2d7,r41∼r72,41,72,라이브 코퍼스(스냅샷 이후)
박재범,spillover,51,167f70f34cb9,r41∼r72,41,72,라이브 코퍼스(스냅샷 이후)
박재범,spillover,52,7395fbaa1a62,r41∼r72,41,72,라이브 코퍼스(스냅샷 이후)
박재범,spillover,53,a530414d490c,r41∼r72,41,72,라이브 코퍼스(스냅샷 이후)
박재범,spillover,54,39e3e52ca17c,r41∼r72,41,72,라이브 코퍼스(스냅샷 이후)
박재범,spillover,55,0540df011716,r41∼r72,41,72,라이브 코퍼스(스냅샷 이후)
박재범,spillover,56,534d3dd6cadc,r41∼r72,41,72,라이브 코퍼스(스냅샷 이후)
박재범,spillover,57,b3f376694983,r41∼r72,41,72,라이브 코퍼스(스냅샷 이후)
박재범,spillover,58,01d7ba6c17ee,r41∼r72,41,72,라이브 코퍼스(스냅샷 이후)
박재범,spillover,59,3c69c5db8373,r41∼r72,41,72,라이브 코퍼스(스냅샷 이후)
박재범,spillover,60,b9f5bacfdcb1,r41∼r72,41,72,라이브 코퍼스(스냅샷 이후)
다이나믹듀오,loyalty,0,0a1535369c33,≤r13,1,13,r13 스냅샷
다이나믹듀오,loyalty,1,98e699af544e,≤r13,1,13,r13 스냅샷
다이나믹듀오,loyalty,2,41ea4ae6c1b5,≤r13,1,13,r13 스냅샷
다이나믹듀오,loyalty,3,fba3fa6ea184,≤r13,1,13,r13 스냅샷
다이나믹듀오,loyalty,4,2e745f5a6c2f,≤r13,1,13,r13 스냅샷
다이나믹듀오,loyalty,5,b89ef6a28409,≤r13,1,13,r13 스냅샷
다이나믹듀오,loyalty,6,785bf2077282,≤r13,1,13,r13 스냅샷
다이나믹듀오,loyalty,7,83fb25c4da9d,≤r13,1,13,r13 스냅샷
다이나믹듀오,loyalty,8,2fef24fdfd1e,≤r13,1,13,r13 스냅샷
다이나믹듀오,loyalty,9,80a18272a302,≤r13,1,13,r13 스냅샷
다이나믹듀오,loyalty,10,c8272fa1db9d,≤r13,1,13,r13 스냅샷
다이나믹듀오,loyalty,11,3012a977e35d,≤r13,1,13,r13 스냅샷
다이나믹듀오,loyalty,12,cb19185d725a,≤r13,1,13,r13 스냅샷
다이나믹듀오,loyalty,13,350ad911c9c2,≤r13,1,13,r13 스냅샷
다이나믹듀오,loyalty,14,f4032489026e,≤r13,1,13,r13 스냅샷
다이나믹듀오,loyalty,15,61be68d2b0d2,≤r13,1,13,r13 스냅샷
다이나믹듀오,loyalty,16,54ba75f27f93,r14∼r22,14,22,r22 백업
다이나믹듀오,loyalty,17,021c11517403,r14∼r22,14,22,r22 백업
다이나믹듀오,loyalty,18,7598c8b680b1,r14∼r22,14,22,r22 백업
다이나믹듀오,loyalty,19,ac1fa5a4aefa,r14∼r22,14,22,r22 백업
다이나믹듀오,loyalty,20,3d7e86bb977d,r23∼r39,23,39,동결 근사 복원본
다이나믹듀오,loyalty,21,98089e7c56de,r41∼r72,41,72,라이브 코퍼스(스냅샷 이후)
다이나믹듀오,loyalty,22,d4bba45208ec,r41∼r72,41,72,라이브 코퍼스(스냅샷 이후)
다이나믹듀오,loyalty,23,523f3be7d1f8,r41∼r72,41,72,라이브 코퍼스(스냅샷 이후)
다이나믹듀오,loyalty,24,92746a9e5c82,r41∼r72,41,72,라이브 코퍼스(스냅샷 이후)
다이나믹듀오,loyalty,25,cfdd8bab366d,r41∼r72,41,72,라이브 코퍼스(스냅샷 이후)
다이나믹듀오,spillover,0,703592183779,≤r13,1,13,r13 스냅샷
다이나믹듀오,spillover,1,adc897702036,≤r13,1,13,r13 스냅샷
다이나믹듀오,spillover,2,9c09f5b8afa3,≤r13,1,13,r13 스냅샷
다이나믹듀오,spillover,3,b616681f054e,≤r13,1,13,r13 스냅샷
다이나믹듀오,spillover,4,c7ee885cc7a4,≤r13,1,13,r13 스냅샷
다이나믹듀오,spillover,5,822d1302e754,≤r13,1,13,r13 스냅샷
다이나믹듀오,spillover,6,a292811f18a6,≤r13,1,13,r13 스냅샷
다이나믹듀오,spillover,7,71b3879f390f,≤r13,1,13,r13 스냅샷
다이나믹듀오,spillover,8,45d5cd5e3fa2,≤r13,1,13,r13 스냅샷
다이나믹듀오,spillover,9,57c7cf57a371,≤r13,1,13,r13 스냅샷
다이나믹듀오,spillover,10,f01e01aa5151,≤r13,1,13,r13 스냅샷
다이나믹듀오,spillover,11,e7086be749d4,≤r13,1,13,r13 스냅샷
다이나믹듀오,spillover,12,68cf6124882c,≤r13,1,13,r13 스냅샷
다이나믹듀오,spillover,13,2605d4e1711e,≤r13,1,13,r13 스냅샷
다이나믹듀오,spillover,14,89e4565f9c07,≤r13,1,13,r13 스냅샷
다이나믹듀오,spillover,15,1481ad31d8ac,≤r13,1,13,r13 스냅샷
다이나믹듀오,spillover,16,d7d774bc2902,≤r13,1,13,r13 스냅샷
다이나믹듀오,spillover,17,87c1eb0eeb93,≤r13,1,13,r13 스냅샷
다이나믹듀오,spillover,18,7cfe312bb896,≤r13,1,13,r13 스냅샷
다이나믹듀오,spillover,19,0281190448fd,≤r13,1,13,r13 스냅샷
다이나믹듀오,spillover,20,ca5b64d4c90e,≤r13,1,13,r13 스냅샷
다이나믹듀오,spillover,21,09e7317411eb,≤r13,1,13,r13 스냅샷
다이나믹듀오,spillover,22,8b538baa0e23,r23∼r39,23,39,동결 근사 복원본
다이나믹듀오,spillover,23,a69f6e4fd74d,r23∼r39,23,39,동결 근사 복원본
다이나믹듀오,spillover,24,adb9dd11eac7,r23∼r39,23,39,동결 근사 복원본
다이나믹듀오,spillover,25,6df894e8315f,r23∼r39,23,39,동결 근사 복원본
다이나믹듀오,spillover,26,60be7b80bfc7,r41∼r72,41,72,라이브 코퍼스(스냅샷 이후)
다이나믹듀오,spillover,27,3ec16fde3d41,r41∼r72,41,72,라이브 코퍼스(스냅샷 이후)
다이나믹듀오,spillover,28,4688a30b0c20,r41∼r72,41,72,라이브 코퍼스(스냅샷 이후)
다이나믹듀오,spillover,29,026ebe5ab5ec,r41∼r72,41,72,라이브 코퍼스(스냅샷 이후)
다이나믹듀오,spillover,30,48bef1dc3347,r41∼r72,41,72,라이브 코퍼스(스냅샷 이후)
다이나믹듀오,spillover,31,108697a1aacf,r41∼r72,41,72,라이브 코퍼스(스냅샷 이후)
다이나믹듀오,spillover,32,2cd2e08146f9,r41∼r72,41,72,라이브 코퍼스(스냅샷 이후)
다이나믹듀오,spillover,33,687b2b5730e4,r41∼r72,41,72,라이브 코퍼스(스냅샷 이후)
다이나믹듀오,spillover,34,8df67cd540b6,r41∼r72,41,72,라이브 코퍼스(스냅샷 이후)
다이나믹듀오,spillover,35,d77bb8087718,r41∼r72,41,72,라이브 코퍼스(스냅샷 이후)
다이나믹듀오,spillover,36,f6d8f6f1fc07,r41∼r72,41,72,라이브 코퍼스(스냅샷 이후)
다이나믹듀오,spillover,37,743dbd849746,r41∼r72,41,72,라이브 코퍼스(스냅샷 이후)
다이나믹듀오,spillover,38,7ad256fabe83,r41∼r72,41,72,라이브 코퍼스(스냅샷 이후)
다이나믹듀오,spillover,39,92de491de999,r41∼r72,41,72,라이브 코퍼스(스냅샷 이후)
다이나믹듀오,spillover,40,31bb64c51caf,r41∼r72,41,72,라이브 코퍼스(스냅샷 이후)
다이나믹듀오,spillover,41,08c628585abc,r41∼r72,41,72,라이브 코퍼스(스냅샷 이후)
에픽하이,loyalty,0,f7cdefcd7434,≤r13,1,13,r13 스냅샷
에픽하이,loyalty,1,2e3f3adc7457,≤r13,1,13,r13 스냅샷
에픽하이,loyalty,2,3a274610eb80,≤r13,1,13,r13 스냅샷
에픽하이,loyalty,3,b06f9cc09ba8,≤r13,1,13,r13 스냅샷
에픽하이,loyalty,4,f129f6540a88,≤r13,1,13,r13 스냅샷
에픽하이,loyalty,5,0698a5b494c3,≤r13,1,13,r13 스냅샷
에픽하이,loyalty,6,0b372f6a0c94,≤r13,1,13,r13 스냅샷
에픽하이,loyalty,7,25be5f089997,≤r13,1,13,r13 스냅샷
에픽하이,loyalty,8,013d85220aca,≤r13,1,13,r13 스냅샷
에픽하이,loyalty,9,63d6d92acef5,≤r13,1,13,r13 스냅샷
에픽하이,loyalty,10,8916d0e354d4,≤r13,1,13,r13 스냅샷
에픽하이,loyalty,11,159ed66e1e14,≤r13,1,13,r13 스냅샷
에픽하이,loyalty,12,86054a59a7b3,≤r13,1,13,r13 스냅샷
에픽하이,loyalty,13,277cac1168e3,≤r13,1,13,r13 스냅샷
에픽하이,loyalty,14,c398218fd915,≤r13,1,13,r13 스냅샷
에픽하이,loyalty,15,cf8f767fafab,≤r13,1,13,r13 스냅샷
에픽하이,loyalty,16,162d7e3627e0,≤r13,1,13,r13 스냅샷
에픽하이,loyalty,17,7f8c669832e4,≤r13,1,13,r13 스냅샷
에픽하이,loyalty,18,494f8d941322,r14∼r22,14,22,r22 백업
에픽하이,loyalty,19,5f83d8e71f55,r14∼r22,14,22,r22 백업
에픽하이,loyalty,20,de2b65ece1b8,r14∼r22,14,22,r22 백업
에픽하이,loyalty,21,0ddd7c023bf2,r14∼r22,14,22,r22 백업
에픽하이,loyalty,22,abff097ad562,r14∼r22,14,22,r22 백업
에픽하이,loyalty,23,e24a8131666d,r14∼r22,14,22,r22 백업
에픽하이,loyalty,24,88afa2c21021,r14∼r22,14,22,r22 백업
에픽하이,loyalty,25,53a993b847ac,r14∼r22,14,22,r22 백업
에픽하이,loyalty,26,a637bab50a5f,r14∼r22,14,22,r22 백업
에픽하이,loyalty,27,07bb12d7064e,r14∼r22,14,22,r22 백업
에픽하이,loyalty,28,d0653eb66783,r14∼r22,14,22,r22 백업
에픽하이,loyalty,29,352257097666,r14∼r22,14,22,r22 백업
에픽하이,loyalty,30,dceead1521d0,r14∼r22,14,22,r22 백업
에픽하이,loyalty,31,9d0caffdc216,r14∼r22,14,22,r22 백업
에픽하이,loyalty,32,6d3c58215e23,r14∼r22,14,22,r22 백업
에픽하이,loyalty,33,0fa44d913bed,r14∼r22,14,22,r22 백업
에픽하이,loyalty,34,0f4c5f524e2f,r23∼r39,23,39,동결 근사 복원본
에픽하이,loyalty,35,98be7f8e2068,r23∼r39,23,39,동결 근사 복원본
에픽하이,loyalty,36,9655e2f01088,r23∼r39,23,39,동결 근사 복원본
에픽하이,loyalty,37,fbca0058ab49,r23∼r39,23,39,동결 근사 복원본
에픽하이,loyalty,38,a0d0235cccb5,r23∼r39,23,39,동결 근사 복원본
에픽하이,loyalty,39,fc0d1fff1556,r41∼r72,41,72,라이브 코퍼스(스냅샷 이후)
에픽하이,loyalty,40,3eb2bdbbe375,r41∼r72,41,72,라이브 코퍼스(스냅샷 이후)
에픽하이,loyalty,41,3d28adc6cc8d,r41∼r72,41,72,라이브 코퍼스(스냅샷 이후)
에픽하이,loyalty,42,a04c8bda11d2,r41∼r72,41,72,라이브 코퍼스(스냅샷 이후)
에픽하이,loyalty,43,78a15c2ee5a3,r41∼r72,41,72,라이브 코퍼스(스냅샷 이후)
에픽하이,loyalty,44,f3481d5f3266,r41∼r72,41,72,라이브 코퍼스(스냅샷 이후)
에픽하이,loyalty,45,5bf9f2d74bee,r41∼r72,41,72,라이브 코퍼스(스냅샷 이후)
에픽하이,spillover,0,9e105b125101,≤r13,1,13,r13 스냅샷
에픽하이,spillover,1,2b7f21d2f6b9,≤r13,1,13,r13 스냅샷
에픽하이,spillover,2,f048212cea8f,≤r13,1,13,r13 스냅샷
에픽하이,spillover,3,37e660ddb1f6,≤r13,1,13,r13 스냅샷
에픽하이,spillover,4,e73034d07729,≤r13,1,13,r13 스냅샷
에픽하이,spillover,5,9bb7c11f44cf,≤r13,1,13,r13 스냅샷
에픽하이,spillover,6,32ba56d7ec88,≤r13,1,13,r13 스냅샷
에픽하이,spillover,7,b7b245e0af23,≤r13,1,13,r13 스냅샷
에픽하이,spillover,8,e2072d6b0bf0,≤r13,1,13,r13 스냅샷
에픽하이,spillover,9,b3a88bebd386,≤r13,1,13,r13 스냅샷
에픽하이,spillover,10,4a2c6a59be9f,≤r13,1,13,r13 스냅샷
에픽하이,spillover,11,7c0646f4a85e,≤r13,1,13,r13 스냅샷
에픽하이,spillover,12,3fa383dcaf59,≤r13,1,13,r13 스냅샷
에픽하이,spillover,13,7cfbf3d72916,≤r13,1,13,r13 스냅샷
에픽하이,spillover,14,0557aeef44f1,≤r13,1,13,r13 스냅샷
에픽하이,spillover,15,5efd08a5e7b3,≤r13,1,13,r13 스냅샷
에픽하이,spillover,16,10d3ac0ebe89,≤r13,1,13,r13 스냅샷
에픽하이,spillover,17,acbe744c912f,≤r13,1,13,r13 스냅샷
에픽하이,spillover,18,abfe381d5527,≤r13,1,13,r13 스냅샷
에픽하이,spillover,19,4d1e03c9c2a0,r14∼r22,14,22,r22 백업
에픽하이,spillover,20,38f18c1749c0,r14∼r22,14,22,r22 백업
에픽하이,spillover,21,4407674e8ee1,r23∼r39,23,39,동결 근사 복원본
에픽하이,spillover,22,c745efa8c1ce,r23∼r39,23,39,동결 근사 복원본
에픽하이,spillover,23,4516ca945b93,r23∼r39,23,39,동결 근사 복원본
에픽하이,spillover,24,ca920608ad33,r23∼r39,23,39,동결 근사 복원본
에픽하이,spillover,25,10e6b567987d,r23∼r39,23,39,동결 근사 복원본
에픽하이,spillover,26,ffea7edb538a,r23∼r39,23,39,동결 근사 복원본
에픽하이,spillover,27,1edb4e942ece,r23∼r39,23,39,동결 근사 복원본
에픽하이,spillover,28,ae3e3a28e59f,r23∼r39,23,39,동결 근사 복원본
에픽하이,spillover,29,78e1987214f6,r41∼r72,41,72,라이브 코퍼스(스냅샷 이후)
에픽하이,spillover,30,b7f8b67e35af,r41∼r72,41,72,라이브 코퍼스(스냅샷 이후)
에픽하이,spillover,31,7f794292c59e,r41∼r72,41,72,라이브 코퍼스(스냅샷 이후)
에픽하이,spillover,32,28a29a5732b2,r41∼r72,41,72,라이브 코퍼스(스냅샷 이후)
에픽하이,spillover,33,cd9522176e08,r41∼r72,41,72,라이브 코퍼스(스냅샷 이후)
에픽하이,spillover,34,a658c24b9ae7,r41∼r72,41,72,라이브 코퍼스(스냅샷 이후)
에픽하이,spillover,35,42df3f6a8644,r41∼r72,41,72,라이브 코퍼스(스냅샷 이후)
에픽하이,spillover,36,4a77e4ac7f00,r41∼r72,41,72,라이브 코퍼스(스냅샷 이후)
에픽하이,spillover,37,10937ed81f33,r41∼r72,41,72,라이브 코퍼스(스냅샷 이후)
에픽하이,spillover,38,f3fcd7692ab2,r41∼r72,41,72,라이브 코퍼스(스냅샷 이후)
에픽하이,spillover,39,2825515e5eba,r41∼r72,41,72,라이브 코퍼스(스냅샷 이후)
에픽하이,spillover,40,401c1df788e1,r41∼r72,41,72,라이브 코퍼스(스냅샷 이후)
악동뮤지션,loyalty,0,f7f3227bedb9,≤r13,1,13,r13 스냅샷
악동뮤지션,loyalty,1,2cb591b04547,≤r13,1,13,r13 스냅샷
악동뮤지션,loyalty,2,ba233a57deda,≤r13,1,13,r13 스냅샷
악동뮤지션,loyalty,3,9c373023b14d,≤r13,1,13,r13 스냅샷
