fandom,bullet_type,idx,n_numeric,n_bonus_kw,bonus_kw_hit,evidence_score,years_in_text
에픽하이,loyalty,6,1,0,,1.5,2026
에픽하이,loyalty,7,0,0,,1.0,2025
에픽하이,loyalty,8,1,0,,1.5,2026
에픽하이,loyalty,9,0,0,,1.0,
에픽하이,loyalty,10,0,0,,1.0,
에픽하이,loyalty,11,0,0,,1.0,
에픽하이,loyalty,12,0,0,,1.0,
에픽하이,loyalty,13,1,0,,1.5,2025
에픽하이,loyalty,14,0,0,,1.0,2025
에픽하이,loyalty,15,1,0,,1.5,2022
에픽하이,loyalty,16,1,0,,1.5,2026
에픽하이,loyalty,17,0,0,,1.0,
에픽하이,loyalty,18,0,0,,1.0,
에픽하이,loyalty,19,1,0,,1.5,2023
에픽하이,loyalty,20,0,0,,1.0,
에픽하이,loyalty,21,0,0,,1.0,
에픽하이,loyalty,22,0,0,,1.0,
에픽하이,loyalty,23,0,0,,1.0,2025
에픽하이,loyalty,24,0,0,,1.0,
에픽하이,loyalty,25,0,0,,1.0,
에픽하이,loyalty,26,0,0,,1.0,
에픽하이,loyalty,27,0,0,,1.0,
에픽하이,loyalty,28,0,0,,1.0,
에픽하이,loyalty,29,0,0,,1.0,
에픽하이,loyalty,30,1,0,,1.5,2019
에픽하이,loyalty,31,0,0,,1.0,
에픽하이,loyalty,32,0,0,,1.0,
에픽하이,loyalty,33,0,0,,1.0,
에픽하이,loyalty,34,1,0,,1.5,2019
에픽하이,loyalty,35,1,0,,1.5,2022
에픽하이,loyalty,36,0,0,,1.0,
에픽하이,loyalty,37,2,1,1위,2.3,2026
에픽하이,loyalty,38,1,0,,1.5,2026
에픽하이,loyalty,39,1,1,매진,1.8,2025
에픽하이,loyalty,40,2,1,매진,2.3,2025
에픽하이,loyalty,41,0,1,팬클럽,1.3,
에픽하이,loyalty,42,2,0,,2.0,
에픽하이,loyalty,43,0,0,,1.0,
에픽하이,loyalty,44,1,0,,1.5,2019
에픽하이,loyalty,45,0,0,,1.0,
에픽하이,spillover,0,0,2,협업|콘서트,1.6,
에픽하이,spillover,1,1,0,,1.5,2016
에픽하이,spillover,2,0,1,협업,1.3,
에픽하이,spillover,3,2,1,투어,2.3,2026
에픽하이,spillover,4,0,0,,1.0,2016|2022
에픽하이,spillover,5,0,0,,1.0,
에픽하이,spillover,6,0,0,,1.0,2024
에픽하이,spillover,7,0,2,방문|투어,1.6,
에픽하이,spillover,8,0,1,투어,1.3,
에픽하이,spillover,9,0,0,,1.0,
에픽하이,spillover,10,0,0,,1.0,
에픽하이,spillover,11,0,0,,1.0,
에픽하이,spillover,12,0,1,콘서트,1.3,
에픽하이,spillover,13,1,0,,1.5,
에픽하이,spillover,14,1,0,,1.5,
에픽하이,spillover,15,0,1,협업,1.3,2025
에픽하이,spillover,16,1,0,,1.5,2025
에픽하이,spillover,17,0,1,소비,1.3,
에픽하이,spillover,18,0,0,,1.0,
에픽하이,spillover,19,0,0,,1.0,
에픽하이,spillover,20,0,0,,1.0,2026
에픽하이,spillover,21,0,1,협업,1.3,
에픽하이,spillover,22,0,0,,1.0,
에픽하이,spillover,23,0,0,,1.0,
에픽하이,spillover,24,1,0,,1.5,2024
에픽하이,spillover,25,1,1,홍보대사,1.8,
에픽하이,spillover,26,2,0,,2.0,2019
에픽하이,spillover,27,2,0,,2.0,2026
에픽하이,spillover,28,1,2,모델|브랜드,2.1,
에픽하이,spillover,29,1,1,모델,1.8,
에픽하이,spillover,30,1,0,,1.5,2025
에픽하이,spillover,31,1,0,,1.5,2022
에픽하이,spillover,32,1,0,,1.5,
에픽하이,spillover,33,1,1,모델,1.8,2019
에픽하이,spillover,34,1,0,,1.5,2022
에픽하이,spillover,35,0,1,협업,1.3,
에픽하이,spillover,36,1,0,,1.5,2025
에픽하이,spillover,37,1,1,콘서트,1.8,2025
에픽하이,spillover,38,1,0,,1.5,2025
에픽하이,spillover,39,1,0,,1.5,2021
에픽하이,spillover,40,2,1,협업,2.3,2020
악동뮤지션,loyalty,0,2,0,,2.0,2024
악동뮤지션,loyalty,1,1,1,매진,1.8,2026
악동뮤지션,loyalty,2,4,1,돌파,3.3,2026
악동뮤지션,loyalty,3,2,0,,2.0,2024
악동뮤지션,loyalty,4,2,1,매진,2.3,2017
악동뮤지션,loyalty,5,4,0,,3.0,2026
악동뮤지션,loyalty,6,1,1,매진,1.8,2017
악동뮤지션,loyalty,7,1,1,매진,1.8,2019
악동뮤지션,loyalty,8,1,1,팬클럽,1.8,
악동뮤지션,loyalty,9,0,0,,1.0,2017|2019
악동뮤지션,loyalty,10,0,0,,1.0,2016
악동뮤지션,loyalty,11,0,0,,1.0,2024
악동뮤지션,loyalty,12,0,0,,1.0,
악동뮤지션,loyalty,13,0,1,매진,1.3,2023|2024
악동뮤지션,loyalty,14,2,1,1위,2.3,2026
악동뮤지션,loyalty,15,3,0,,2.5,2024
악동뮤지션,loyalty,16,1,0,,1.5,2023|2024
악동뮤지션,loyalty,17,0,1,매진,1.3,
악동뮤지션,loyalty,18,1,0,,1.5,2022
악동뮤지션,loyalty,19,2,1,팬클럽,2.3,2026
악동뮤지션,loyalty,20,0,0,,1.0,
악동뮤지션,loyalty,21,0,0,,1.0,
악동뮤지션,loyalty,22,0,0,,1.0,
악동뮤지션,spillover,0,1,2,앰버서더|브랜드,2.1,2025
악동뮤지션,spillover,1,3,2,지역|투어,3.1,2017|2023|2024
악동뮤지션,spillover,2,2,1,소비,2.3,
악동뮤지션,spillover,3,6,1,소비,4.3,2019
악동뮤지션,spillover,4,4,0,,3.0,2026
악동뮤지션,spillover,5,3,0,,2.5,2026
악동뮤지션,spillover,6,1,0,,1.5,
악동뮤지션,spillover,7,2,0,,2.0,2019
악동뮤지션,spillover,8,0,0,,1.0,
악동뮤지션,spillover,9,3,0,,2.5,2026
악동뮤지션,spillover,10,0,0,,1.0,
악동뮤지션,spillover,11,2,0,,2.0,
악동뮤지션,spillover,12,0,0,,1.0,2023
악동뮤지션,spillover,13,0,0,,1.0,2026
악동뮤지션,spillover,14,0,0,,1.0,2025
악동뮤지션,spillover,15,0,0,,1.0,
악동뮤지션,spillover,16,0,2,지역|투어,1.6,
악동뮤지션,spillover,17,3,0,,2.5,2025
악동뮤지션,spillover,18,3,0,,2.5,
악동뮤지션,spillover,19,3,0,,2.5,
악동뮤지션,spillover,20,2,0,,2.0,
악동뮤지션,spillover,21,2,0,,2.0,2026
악동뮤지션,spillover,22,1,0,,1.5,2025
악동뮤지션,spillover,23,0,0,,1.0,
악동뮤지션,spillover,24,0,0,,1.0,
악동뮤지션,spillover,25,1,0,,1.5,
악동뮤지션,spillover,26,0,0,,1.0,
악동뮤지션,spillover,27,0,0,,1.0,
악동뮤지션,spillover,28,0,0,,1.0,
악동뮤지션,spillover,29,2,0,,2.0,2026
악동뮤지션,spillover,30,0,0,,1.0,
악동뮤지션,spillover,31,0,0,,1.0,
악동뮤지션,spillover,32,0,0,,1.0,
악동뮤지션,spillover,33,1,0,,1.5,2021
악동뮤지션,spillover,34,2,0,,2.0,
악동뮤지션,spillover,35,1,0,,1.5,2016
악동뮤지션,spillover,36,1,0,,1.5,
악동뮤지션,spillover,37,1,0,,1.5,2016
악동뮤지션,spillover,38,0,0,,1.0,2018|2019|2020|2023
악동뮤지션,spillover,39,0,0,,1.0,
악동뮤지션,spillover,40,4,0,,3.0,2022|2026
악동뮤지션,spillover,41,1,0,,1.5,
악동뮤지션,spillover,42,1,1,홍보대사,1.8,
악동뮤지션,spillover,43,2,0,,2.0,2019
악동뮤지션,spillover,44,1,2,앰버서더|브랜드,2.1,2025
악동뮤지션,spillover,45,1,1,앰버서더,1.8,2025
악동뮤지션,spillover,46,2,0,,2.0,
악동뮤지션,spillover,47,0,0,,1.0,
악동뮤지션,spillover,48,4,2,방문|투어,3.6,2016|2024
악동뮤지션,spillover,49,4,0,,3.0,2018
악동뮤지션,spillover,50,1,0,,1.5,
임영웅,loyalty,0,3,1,팬카페,2.8,2026
임영웅,loyalty,1,1,1,매진,1.8,2025|2026
임영웅,loyalty,2,4,2,돌파|1위,3.6,
임영웅,loyalty,3,1,1,밀리언셀러,1.8,
임영웅,loyalty,4,1,2,기부|팬클럽,2.1,
임영웅,loyalty,5,2,2,팬클럽|결속,2.6,
임영웅,loyalty,6,4,4,지속|1위|팬클럽|결속,4.2,2026
임영웅,loyalty,7,1,0,,1.5,
임영웅,loyalty,8,2,0,,2.0,
임영웅,loyalty,9,3,1,팬카페,2.8,2023
임영웅,loyalty,10,1,1,팬카페,1.8,
임영웅,loyalty,11,2,1,매진,2.3,2025
임영웅,loyalty,12,0,1,매진,1.3,
임영웅,loyalty,13,0,1,매진,1.3,
임영웅,loyalty,14,1,1,팬클럽,1.8,2024
임영웅,loyalty,15,4,1,매진,3.3,
임영웅,loyalty,16,1,2,기부|돌파,2.1,
임영웅,loyalty,17,2,1,기부,2.3,2026
임영웅,loyalty,18,0,0,,1.0,2022
임영웅,loyalty,19,0,0,,1.0,2026
임영웅,loyalty,20,0,0,,1.0,2020
임영웅,loyalty,21,1,0,,1.5,
임영웅,loyalty,22,0,0,,1.0,
임영웅,loyalty,23,0,0,,1.0,
임영웅,loyalty,24,0,0,,1.0,
임영웅,loyalty,25,0,0,,1.0,
임영웅,loyalty,26,0,0,,1.0,2026
임영웅,loyalty,27,1,2,기부|팬클럽,2.1,
임영웅,loyalty,28,0,2,기부|팬클럽,1.6,
임영웅,loyalty,29,1,2,기부|지속,2.1,
임영웅,loyalty,30,1,1,팬클럽,1.8,
임영웅,loyalty,31,1,0,,1.5,2026
임영웅,loyalty,32,2,1,기부,2.3,
임영웅,loyalty,33,3,2,기부|팬클럽,3.1,2026
임영웅,loyalty,34,1,1,팬클럽,1.8,
임영웅,loyalty,35,0,2,지속|팬클럽,1.6,
임영웅,loyalty,36,1,0,,1.5,
임영웅,loyalty,37,0,0,,1.0,2026
임영웅,loyalty,38,1,0,,1.5,
임영웅,loyalty,39,0,0,,1.0,
임영웅,loyalty,40,1,0,,1.5,2025
임영웅,loyalty,41,3,0,,2.5,
임영웅,loyalty,42,0,0,,1.0,
임영웅,loyalty,43,1,0,,1.5,
임영웅,loyalty,44,1,0,,1.5,
임영웅,loyalty,45,1,0,,1.5,
임영웅,loyalty,46,0,0,,1.0,
임영웅,loyalty,47,1,0,,1.5,2023
임영웅,loyalty,48,1,0,,1.5,2022
임영웅,loyalty,49,7,1,1위,4.8,2026
임영웅,loyalty,50,2,2,기부|팬클럽,2.6,2025
임영웅,loyalty,51,4,2,기부|팬클럽,3.6,2026
임영웅,loyalty,52,3,2,기부|팬클럽,3.1,2026
임영웅,loyalty,53,1,3,기부|지속|팬클럽,2.4,2025
임영웅,loyalty,54,0,2,기부|팬클럽,1.6,
임영웅,loyalty,55,0,0,,1.0,
임영웅,loyalty,56,4,0,,3.0,2026
임영웅,loyalty,57,5,1,돌파,3.8,2022|2026
임영웅,loyalty,58,4,1,1위,3.3,2026
임영웅,spillover,0,6,2,매출|콘서트,4.6,
임영웅,spillover,1,3,1,모델,2.8,
임영웅,spillover,2,1,2,모델|브랜드,2.1,2024
임영웅,spillover,3,3,2,모델|브랜드,3.1,2026
임영웅,spillover,4,2,2,수익|콘서트,2.6,
임영웅,spillover,5,8,2,모델|브랜드,5.6,2021|2023|2024
임영웅,spillover,6,2,2,모델|브랜드,2.6,2026
임영웅,spillover,7,6,3,매출|콘서트|소비,4.9,2025
임영웅,spillover,8,2,2,관광|지역,2.6,
임영웅,spillover,9,1,2,모델|브랜드,2.1,2025
임영웅,spillover,10,6,2,모델|브랜드,4.6,2025|2026
임영웅,spillover,11,1,0,,1.5,
임영웅,spillover,12,1,0,,1.5,
임영웅,spillover,13,2,0,,2.0,
임영웅,spillover,14,1,1,콘서트,1.8,2024
임영웅,spillover,15,1,0,,1.5,
임영웅,spillover,16,1,1,모델,1.8,2024
임영웅,spillover,17,0,0,,1.0,
임영웅,spillover,18,1,0,,1.5,2025|2026
임영웅,spillover,19,0,0,,1.0,2024|2026
임영웅,spillover,20,0,0,,1.0,2019|2020
임영웅,spillover,21,0,0,,1.0,2026
임영웅,spillover,22,0,0,,1.0,2026
임영웅,spillover,23,0,0,,1.0,
임영웅,spillover,24,0,0,,1.0,
임영웅,spillover,25,0,0,,1.0,
임영웅,spillover,26,4,3,매출|지역|투어,3.9,2026
임영웅,spillover,27,2,0,,2.0,2025
임영웅,spillover,28,0,0,,1.0,
임영웅,spillover,29,6,0,,4.0,2022
임영웅,spillover,30,0,0,,1.0,2025
임영웅,spillover,31,1,1,홍보대사,1.8,2024
임영웅,spillover,32,0,0,,1.0,
임영웅,spillover,33,0,0,,1.0,
임영웅,spillover,34,0,0,,1.0,
임영웅,spillover,35,0,1,콘서트,1.3,
임영웅,spillover,36,0,0,,1.0,
임영웅,spillover,37,2,1,콘서트,2.3,2025|2026
임영웅,spillover,38,3,2,매출|콘서트,3.1,
임영웅,spillover,39,1,1,콘서트,1.8,
임영웅,spillover,40,0,0,,1.0,
임영웅,spillover,41,1,0,,1.5,
임영웅,spillover,42,2,0,,2.0,2026
임영웅,spillover,43,2,0,,2.0,
임영웅,spillover,44,2,0,,2.0,2021
임영웅,spillover,45,1,0,,1.5,2025
임영웅,spillover,46,0,0,,1.0,
임영웅,spillover,47,2,0,,2.0,2026
임영웅,spillover,48,1,0,,1.5,2020
임영웅,spillover,49,1,1,홍보대사,1.8,2024
임영웅,spillover,50,4,2,모델|수익,3.6,
임영웅,spillover,51,8,2,매출|수익,5.6,
임영웅,spillover,52,11,1,수익,6.8,2025
임영웅,spillover,53,2,1,브랜드,2.3,2024
임영웅,spillover,54,6,0,,4.0,2026
임영웅,spillover,55,4,0,,3.0,2026
임영웅,spillover,56,3,1,콘서트,2.8,2026
임영웅,spillover,57,0,1,모델,1.3,
임영웅,spillover,58,1,2,모델|브랜드,2.1,2024
임영웅,spillover,59,1,2,모델|브랜드,2.1,2022
임영웅,spillover,60,2,2,모델|브랜드,2.6,2021
임영웅,spillover,61,2,1,모델,2.3,2020
임영웅,spillover,62,1,1,모델,1.8,2020
임영웅,spillover,63,1,1,모델,1.8,2022
임영웅,spillover,64,1,1,모델,1.8,2025
임영웅,spillover,65,0,1,모델,1.3,
임영웅,spillover,66,1,0,,1.5,2020
임영웅,spillover,67,2,2,모델|브랜드,2.6,2020|2023
임영웅,spillover,68,1,1,모델,1.8,2020
임영웅,spillover,69,4,2,매출|콘서트,3.6,
임영웅,spillover,70,1,2,모델|브랜드,2.1,2021
임영웅,spillover,71,1,2,모델|브랜드,2.1,2020
송가인,loyalty,0,3,1,팬클럽,2.8,2020
송가인,loyalty,1,1,1,매진,1.8,2019
송가인,loyalty,2,0,2,팬클럽|결속,1.6,
송가인,loyalty,3,2,1,지속,2.3,2019|2025
송가인,loyalty,4,1,1,최초,1.8,2026
송가인,loyalty,5,0,2,팬클럽|팬카페,1.6,
송가인,loyalty,6,3,1,팬카페,2.8,2020
송가인,loyalty,7,1,0,,1.5,2019
송가인,loyalty,8,1,1,매진,1.8,2024
송가인,loyalty,9,2,0,,2.0,2020
송가인,loyalty,10,1,0,,1.5,2021
송가인,loyalty,11,0,0,,1.0,
송가인,loyalty,12,0,0,,1.0,
송가인,loyalty,13,1,0,,1.5,2026
송가인,loyalty,14,3,2,기부|팬클럽,3.1,2025
송가인,loyalty,15,3,0,,2.5,2026
송가인,loyalty,16,1,1,돌파,1.8,2025
송가인,loyalty,17,1,0,,1.5,2025
송가인,loyalty,18,0,0,,1.0,
송가인,loyalty,19,0,0,,1.0,
송가인,loyalty,20,0,0,,1.0,
송가인,loyalty,21,1,1,돌파,1.8,
송가인,loyalty,22,1,1,돌파,1.8,
송가인,loyalty,23,1,0,,1.5,2024
송가인,loyalty,24,1,0,,1.5,2025
송가인,loyalty,25,0,0,,1.0,
송가인,loyalty,26,0,0,,1.0,
송가인,loyalty,27,0,0,,1.0,
송가인,loyalty,28,3,2,기부|팬클럽,3.1,2025
송가인,loyalty,29,0,4,기부|지속|팬클럽|팬카페,2.2,
송가인,loyalty,30,3,2,기부|팬클럽,3.1,2025
송가인,loyalty,31,2,1,팬카페,2.3,2021
송가인,loyalty,32,0,2,기부|팬클럽,1.6,
송가인,loyalty,33,2,2,기부|팬클럽,2.6,2020
송가인,spillover,0,1,3,관광|지역|홍보대사,2.4,2019
송가인,spillover,1,1,3,관광|방문|지역,2.4,
송가인,spillover,2,1,2,모델|브랜드,2.1,2025
송가인,spillover,3,1,1,홍보대사,1.8,2026
송가인,spillover,4,1,1,지역,1.8,2026
송가인,spillover,5,2,0,,2.0,2019
송가인,spillover,6,6,0,,4.0,2019|2020
송가인,spillover,7,1,3,관광|모델|지역,2.4,2026
송가인,spillover,8,1,1,콘서트,1.8,2026
송가인,spillover,9,1,0,,1.5,2020
송가인,spillover,10,0,0,,1.0,2019|2022|2025
송가인,spillover,11,0,0,,1.0,2019|2020|2021|2022|2023
송가인,spillover,12,0,0,,1.0,2026
송가인,spillover,13,0,0,,1.0,
송가인,spillover,14,0,1,콘서트,1.3,
송가인,spillover,15,0,2,지역|콘서트,1.6,
송가인,spillover,16,0,4,관광|모델|지역|소비,2.2,
송가인,spillover,17,0,2,지자체|홍보대사,1.6,2025
송가인,spillover,18,3,0,,2.5,2025
송가인,spillover,19,1,1,콘서트,1.8,
송가인,spillover,20,3,1,콘서트,2.8,2021
송가인,spillover,21,2,2,관광|지역,2.6,2026
송가인,spillover,22,2,0,,2.0,2025
송가인,spillover,23,1,2,투어|콘서트,2.1,2022
송가인,spillover,24,0,0,,1.0,2022
송가인,spillover,25,0,1,콘서트,1.3,2021
송가인,spillover,26,1,0,,1.5,2020
송가인,spillover,27,1,1,콘서트,1.8,2021
송가인,spillover,28,1,0,,1.5,2022
송가인,spillover,29,1,0,,1.5,2019
송가인,spillover,30,0,0,,1.0,
송가인,spillover,31,3,0,,2.5,2019
송가인,spillover,32,5,0,,3.5,2025
송가인,spillover,33,1,1,모델,1.8,2026
송가인,spillover,34,1,1,홍보대사,1.8,2025
송가인,spillover,35,2,4,매출|모델|브랜드|지역,3.2,
송가인,spillover,36,8,1,방문,5.3,2018|2019
송가인,spillover,37,2,0,,2.0,2026
송가인,spillover,38,2,1,브랜드,2.3,2026
송가인,spillover,39,1,0,,1.5,2026
송가인,spillover,40,2,2,모델|브랜드,2.6,2024|2025
송가인,spillover,41,1,1,모델,1.8,2026
송가인,spillover,42,1,1,홍보대사,1.8,2025
송가인,spillover,43,1,1,모델,1.8,2021
송가인,spillover,44,1,1,홍보대사,1.8,2019
송가인,spillover,45,1,1,모델,1.8,2025
송가인,spillover,46,1,0,,1.5,2019
송가인,spillover,47,1,0,,1.5,2020
송가인,spillover,48,1,0,,1.5,2020
송가인,spillover,49,1,1,브랜드,1.8,2020
송가인,spillover,50,1,0,,1.5,2020
송가인,spillover,51,3,0,,2.5,2025
송가인,spillover,52,1,0,,1.5,2019
송가인,spillover,53,2,0,,2.0,2026
송가인,spillover,54,1,0,,1.5,2020
송가인,spillover,55,2,0,,2.0,2019
송가인,spillover,56,4,0,,3.0,2026
송가인,spillover,57,1,1,콘서트,1.8,2019
영탁,loyalty,0,3,2,돌파|팬카페,3.1,2020|2023
영탁,loyalty,1,2,3,기부|팬카페|결속,2.9,2022|2023
영탁,loyalty,2,2,3,기부|창단|팬클럽,2.9,2024
영탁,loyalty,3,3,3,기부|지속|팬클럽,3.4,2025
영탁,loyalty,4,3,1,매진,2.8,2022|2026
영탁,loyalty,5,5,0,,3.5,2020
영탁,loyalty,6,1,1,지속,1.8,2020|2022
영탁,loyalty,7,0,1,팬클럽,1.3,
영탁,loyalty,8,1,1,팬클럽,1.8,2024
영탁,loyalty,9,2,0,,2.0,2025
영탁,loyalty,10,1,1,지속,1.8,2022|2025
영탁,loyalty,11,1,0,,1.5,2026
영탁,loyalty,12,2,0,,2.0,2024
영탁,loyalty,13,0,0,,1.0,
영탁,loyalty,14,0,0,,1.0,2022
영탁,loyalty,15,0,0,,1.0,
영탁,loyalty,16,0,0,,1.0,
영탁,loyalty,17,0,0,,1.0,
영탁,loyalty,18,0,0,,1.0,
영탁,loyalty,19,0,0,,1.0,
영탁,loyalty,20,0,0,,1.0,2022
영탁,loyalty,21,0,0,,1.0,2026
영탁,loyalty,22,1,2,매진|팬클럽,2.1,2026
영탁,loyalty,23,1,0,,1.5,2026
영탁,loyalty,24,1,1,팬클럽,1.8,2026
영탁,loyalty,25,2,0,,2.0,2023|2026
영탁,loyalty,26,4,2,기부|팬클럽,3.6,2025
영탁,loyalty,27,2,1,기부,2.3,
영탁,loyalty,28,3,2,기부|팬클럽,3.1,2025
영탁,loyalty,29,1,0,,1.5,2026
영탁,loyalty,30,0,0,,1.0,
영탁,loyalty,31,0,0,,1.0,
영탁,loyalty,32,1,0,,1.5,2023
영탁,loyalty,33,2,2,기부|팬클럽,2.6,2024
영탁,loyalty,34,3,2,기부|팬클럽,3.1,2025
영탁,loyalty,35,2,2,기부|팬카페,2.6,2026
영탁,loyalty,36,1,1,팬클럽,1.8,
영탁,loyalty,37,0,0,,1.0,
영탁,loyalty,38,1,0,,1.5,2026
영탁,spillover,0,1,2,모델|브랜드,2.1,2021
영탁,spillover,1,1,2,지역|콘서트,2.1,
영탁,spillover,2,1,1,콘서트,1.8,2023
영탁,spillover,3,0,0,,1.0,
영탁,spillover,4,6,1,브랜드,4.3,2024
영탁,spillover,5,2,1,홍보대사,2.3,
영탁,spillover,6,0,2,관광|홍보대사,1.6,
영탁,spillover,7,1,2,모델|브랜드,2.1,2020|2025
영탁,spillover,8,0,0,,1.0,2022|2023|2024
영탁,spillover,9,0,0,,1.0,2022|2024
영탁,spillover,10,0,0,,1.0,
영탁,spillover,11,0,0,,1.0,
영탁,spillover,12,0,0,,1.0,2022
영탁,spillover,13,0,0,,1.0,2022|2023
영탁,spillover,14,0,0,,1.0,
영탁,spillover,15,1,1,투어,1.8,2023
영탁,spillover,16,0,1,투어,1.3,
영탁,spillover,17,0,0,,1.0,
영탁,spillover,18,0,1,지역,1.3,
영탁,spillover,19,1,0,,1.5,
영탁,spillover,20,0,0,,1.0,2025
영탁,spillover,21,0,0,,1.0,
영탁,spillover,22,0,1,지역,1.3,
영탁,spillover,23,1,0,,1.5,
영탁,spillover,24,0,0,,1.0,
영탁,spillover,25,0,0,,1.0,
영탁,spillover,26,0,0,,1.0,
영탁,spillover,27,0,1,협업,1.3,
영탁,spillover,28,1,0,,1.5,2020
영탁,spillover,29,1,0,,1.5,2020
영탁,spillover,30,1,0,,1.5,2022
영탁,spillover,31,1,0,,1.5,2023
영탁,spillover,32,1,0,,1.5,2025
영탁,spillover,33,1,0,,1.5,2020
영탁,spillover,34,2,0,,2.0,2021
영탁,spillover,35,1,0,,1.5,
영탁,spillover,36,0,0,,1.0,2020
영탁,spillover,37,1,1,홍보대사,1.8,
영탁,spillover,38,1,1,홍보대사,1.8,2024
영탁,spillover,39,3,2,매출|모델,3.1,2020|2023
영탁,spillover,40,1,1,브랜드,1.8,2024
영탁,spillover,41,1,0,,1.5,2026
영탁,spillover,42,1,0,,1.5,2026
영탁,spillover,43,2,1,브랜드,2.3,2026
영탁,spillover,44,0,2,투어|콘서트,1.6,
영탁,spillover,45,0,1,콘서트,1.3,
영탁,spillover,46,2,1,홍보대사,2.3,2024
영탁,spillover,47,1,1,홍보대사,1.8,2024
영탁,spillover,48,1,2,관광|홍보대사,2.1,2024
영탁,spillover,49,2,1,모델,2.3,2025
영탁,spillover,50,1,1,모델,1.8,2020
영탁,spillover,51,1,2,모델|브랜드,2.1,2020
영탁,spillover,52,1,1,모델,1.8,2020
영탁,spillover,53,1,1,홍보대사,1.8,2024
영탁,spillover,54,3,1,홍보대사,2.8,2024
영탁,spillover,55,1,0,,1.5,2020
영탁,spillover,56,1,0,,1.5,2020
영탁,spillover,57,1,0,,1.5,2020
영탁,spillover,58,1,1,홍보대사,1.8,2024
영탁,spillover,59,0,0,,1.0,
영탁,spillover,60,2,0,,2.0,2024
영탁,spillover,61,4,0,,3.0,2024
영탁,spillover,62,2,0,,2.0,2023
영탁,spillover,63,2,1,브랜드,2.3,2023
영탁,spillover,64,0,0,,1.0,
김호중,loyalty,0,3,2,돌파|팬카페,3.1,2020
김호중,loyalty,1,7,1,팬카페,4.8,2024
김호중,loyalty,2,0,2,팬카페|결속,1.6,
김호중,loyalty,3,4,1,1위,3.3,2025
김호중,loyalty,4,2,1,팬카페,2.3,2021
김호중,loyalty,5,3,0,,2.5,
김호중,loyalty,6,2,1,돌파,2.3,
김호중,loyalty,7,1,0,,1.5,
김호중,loyalty,8,2,2,돌파|팬카페,2.6,2020
김호중,loyalty,9,0,1,팬클럽,1.3,
김호중,loyalty,10,1,1,기부,1.8,2023
김호중,loyalty,11,2,1,기부,2.3,2023
김호중,loyalty,12,1,0,,1.5,2022
김호중,loyalty,13,1,1,매진,1.8,2024
김호중,loyalty,14,1,1,팬카페,1.8,2026
김호중,loyalty,15,1,2,기부|지속,2.1,
김호중,loyalty,16,0,0,,1.0,
김호중,loyalty,17,0,0,,1.0,2024
김호중,loyalty,18,0,0,,1.0,
김호중,loyalty,19,0,0,,1.0,2020
김호중,loyalty,20,0,0,,1.0,
김호중,loyalty,21,0,0,,1.0,2024
김호중,loyalty,22,0,0,,1.0,2022
김호중,loyalty,23,2,3,기부|팬클럽|결속,2.9,
김호중,loyalty,24,1,3,기부|지속|팬클럽,2.4,
김호중,loyalty,25,1,0,,1.5,
김호중,loyalty,26,2,2,돌파|팬카페,2.6,2020
김호중,loyalty,27,1,1,팬카페,1.8,2023
김호중,loyalty,28,0,1,팬클럽,1.3,
김호중,loyalty,29,0,2,역사|팬카페,1.6,
김호중,loyalty,30,0,1,팬클럽,1.3,
김호중,loyalty,31,0,0,,1.0,
김호중,loyalty,32,0,0,,1.0,
김호중,loyalty,33,3,1,팬카페,2.8,2025
김호중,loyalty,34,1,2,역사|팬카페,2.1,2021
김호중,loyalty,35,1,1,팬카페,1.8,
김호중,loyalty,36,0,3,기부|지속|팬클럽,1.9,
김호중,loyalty,37,0,1,팬카페,1.3,
김호중,loyalty,38,1,0,,1.5,2026
김호중,spillover,0,1,2,모델|브랜드,2.1,
김호중,spillover,1,1,0,,1.5,
김호중,spillover,2,1,2,투어|콘서트,2.1,2024
김호중,spillover,3,0,0,,1.0,
